"",p_val,avg_log2FC,pct.1,pct.2,p_val_adj,cluster,gene
"636",0,0.284153013106174,0.329,0.2,0,Health,SUFU
"637",0,0.283525845764327,0.288,0.172,0,Health,FLG-AS1
"638",0,0.283463367089354,0.114,0.028,0,Health,NXNL2
"639",0,0.283138328545455,0.146,0.059,0,Health,KCNK13
"640",0,0.28304638733422,0.866,0.811,0,Health,JMJD1C
"641",0,0.28290491184148,0.843,0.793,0,Health,TCF12
"642",0,0.282872139070664,0.406,0.275,0,Health,ARMCX4
"643",0,0.282437939337134,0.169,0.05,0,Health,KCNN3
"644",0,0.282220645892205,0.284,0.174,0,Health,ZNF385D
"645",0,0.282164644449266,0.264,0.175,0,Health,KCP
"646",0,0.281364246741672,0.22,0.132,0,Health,EML6
"647",0,0.280627487495747,0.247,0.144,0,Health,BTBD11
"648",0,0.280221059305398,0.614,0.507,0,Health,WDR70
"649",0,0.27987456724378,0.367,0.24,0,Health,ACADM
"650",0,0.279853070585529,0.414,0.28,0,Health,IMPA2
"651",0,0.279813273496964,0.174,0.068,0,Health,AC138627.1
"652",0,0.279713997284886,0.469,0.362,0,Health,PARD6B
"653",0,0.279680481498176,0.483,0.397,0,Health,UBE2E3
"654",0,0.279385556148711,0.783,0.697,0,Health,STAG1
"655",0,0.27922537367206,0.614,0.493,0,Health,LUC7L3
"656",0,0.278831540443413,0.196,0.12,0,Health,NTRK2
