"gene","X","p_val","avg_logFC","pct.1","pct.2","p_val_adj","cluster","diff.pct","HGNC.symbol"
"Cybb",6714,0,0.431712585,0.248,0.119,0,"IRI_long_14",0.129,"CYBB"
"Cybb",5054,0,0.668329435,0.351,0.121,0,"IRI_long_3",0.23,"CYBB"
"Hnrnpf",2983,4.84e-147,0.214784651,0.619,0.46,1.13e-142,"IRI_short_3",0.159,"HNRNPF"
"Hnrnpf",6689,0,0.450270687,0.669,0.441,0,"IRI_long_14",0.228,"HNRNPF"
"Hnrnpf",1855,0,-0.708866016,0.211,0.6,0,"Control",-0.389,"HNRNPF"
"Hnrnpf",5310,2.88e-287,0.410939456,0.656,0.458,6.71e-283,"IRI_long_3",0.198,"HNRNPF"
"Hnrnpf",4540,2.95e-233,0.217216707,0.599,0.452,6.87e-229,"IRI_long_1",0.147,"HNRNPF"
"Icam1",1856,0,-0.71146443,0.021,0.196,0,"Control",-0.175,"ICAM1"
"Icam1",6469,0,0.745195056,0.317,0.111,0,"IRI_long_14",0.206,"ICAM1"
"Icam1",5804,1.57e-130,0.295161482,0.242,0.13,3.64e-126,"IRI_long_3",0.112,"ICAM1"
"Icam1",3267,2.24e-91,0.232201249,0.223,0.132,5.22e-87,"IRI_short_3",0.091,"ICAM1"
"Rgcc",1857,0,-0.711832365,0.014,0.105,0,"Control",-0.091,"RGCC"
"Rgcc",3945,0,0.929715804,0.159,0.062,0,"IRI_long_1",0.097,"RGCC"
"Rgcc",6268,1.4e-58,0.508455878,0.123,0.071,3.25e-54,"IRI_long_3",0.052,"RGCC"
"Phlda1",3896,7.17e-48,-0.208773365,0.098,0.139,1.67e-43,"IRI_short_14",-0.041,"PHLDA1"
"Phlda1",1858,0,-0.712726368,0.022,0.189,0,"Control",-0.167,"PHLDA1"
"Phlda1",6574,0,0.567060361,0.243,0.118,0,"IRI_long_14",0.125,"PHLDA1"
"Phlda1",4380,0,0.385177334,0.244,0.118,0,"IRI_long_1",0.126,"PHLDA1"
"Phlda1",6062,1.22e-90,0.205631012,0.219,0.128,2.85e-86,"IRI_long_3",0.091,"PHLDA1"
"Zyx",4493,1.63e-253,0.34795619,0.337,0.205,3.8e-249,"IRI_long_1",0.132,"ZYX"
"Zyx",5702,5.05e-153,0.323162228,0.358,0.213,1.17e-148,"IRI_long_3",0.145,"ZYX"
"Zyx",1859,0,-0.714652251,0.061,0.302,0,"Control",-0.241,"ZYX"
"Zyx",3283,1.33e-87,0.219443316,0.321,0.215,3.09e-83,"IRI_short_3",0.106,"ZYX"
"Zyx",6879,0,0.325249338,0.362,0.202,0,"IRI_long_14",0.16,"ZYX"
"Hspa5",1860,0,-0.716012412,0.283,0.614,0,"Control",-0.331,"HSPA5"
"Hspa5",2808,1.51e-248,0.416327013,0.68,0.492,3.52e-244,"IRI_short_3",0.188,"HSPA5"
"Hspa5",6722,0,0.425170279,0.686,0.477,0,"IRI_long_14",0.209,"HSPA5"
"Hspa5",3681,6.19e-160,0.203203686,0.59,0.49,1.44e-155,"IRI_short_14",0.1,"HSPA5"
"Hspa5",5315,3.79e-283,0.500280393,0.651,0.494,8.81e-279,"IRI_long_3",0.157,"HSPA5"
"Ostf1",6484,0,0.720384011,0.711,0.432,0,"IRI_long_14",0.279,"OSTF1"
"Ostf1",1861,0,-0.717829493,0.23,0.586,0,"Control",-0.356,"OSTF1"
"Ostf1",4485,2.05e-257,0.256785874,0.603,0.448,4.77e-253,"IRI_long_1",0.155,"OSTF1"
"Ostf1",5469,1.24e-216,0.315764174,0.647,0.456,2.88e-212,"IRI_long_3",0.191,"OSTF1"
"Ms4a6d",5013,1.26e-60,0.211706838,0.155,0.108,2.93e-56,"IRI_long_1",0.047,"MS4A6A"
"Ms4a6d",7568,5.24e-275,0.22239621,0.202,0.101,1.22e-270,"IRI_long_14",0.101,"MS4A6A"
"Ms4a6d",1862,0,-0.722626819,0.005,0.168,0,"Control",-0.163,"MS4A6A"
"Ms4a6d",5041,0,0.763364906,0.314,0.101,0,"IRI_long_3",0.213,"MS4A6A"
"Ms4a6d",3259,3.19e-93,0.247915189,0.194,0.108,7.42e-89,"IRI_short_3",0.086,"MS4A6A"
"Vsir",1864,0,-0.724571834,0.021,0.265,0,"Control",-0.244,"VSIR"
"Vsir",4958,6.6e-108,0.255915825,0.246,0.175,1.53e-103,"IRI_long_1",0.071,"VSIR"
"Vsir",6584,0,0.555246329,0.423,0.15,0,"IRI_long_14",0.273,"VSIR"
"Vsir",5451,2.86e-221,0.350404037,0.339,0.174,6.66e-217,"IRI_long_3",0.165,"VSIR"
"Tsc22d1",3970,0,0.707243911,0.555,0.328,0,"IRI_long_1",0.227,"TSC22D1"
"Tsc22d1",3558,1.96e-301,-0.553665113,0.275,0.369,4.56e-297,"IRI_short_14",-0.094,"TSC22D1"
"Tsc22d1",7315,0,-0.862886919,0.146,0.386,0,"IRI_long_14",-0.24,"TSC22D1"
"Tsc22d1",2115,0,1.004262134,0.688,0.293,0,"IRI_short_1",0.395,"TSC22D1"
"Tsc22d1",6216,8.25e-67,-0.221389214,0.261,0.362,1.92e-62,"IRI_long_3",-0.101,"TSC22D1"
"Tsc22d1",1865,0,-0.725256743,0.255,0.407,0,"Control",-0.152,"TSC22D1"
"Tagln2",4012,0,0.528358078,0.596,0.352,0,"IRI_long_1",0.244,"TAGLN2"
"Tagln2",5622,5.53e-174,0.363396254,0.535,0.372,1.29e-169,"IRI_long_3",0.163,"TAGLN2"
"Tagln2",2148,0,0.44532218,0.635,0.334,0,"IRI_short_1",0.301,"TAGLN2"
"Tagln2",3829,7.53e-82,-0.210904148,0.318,0.392,1.75e-77,"IRI_short_14",-0.074,"TAGLN2"
"Tagln2",1866,0,-0.726344573,0.167,0.49,0,"Control",-0.323,"TAGLN2"
"Ncf4",1867,0,-0.726995617,0.015,0.246,0,"Control",-0.231,"NCF4"
"Ncf4",4973,8.5e-103,0.233613509,0.23,0.16,1.98e-98,"IRI_long_1",0.07,"NCF4"
"Ncf4",5413,3.17e-236,0.334649086,0.322,0.159,7.38e-232,"IRI_long_3",0.163,"NCF4"
"Ncf4",6487,0,0.716730158,0.436,0.13,0,"IRI_long_14",0.306,"NCF4"
"Cfl1",4092,0,0.358449445,0.814,0.63,0,"IRI_long_1",0.184,"CFL1"
"Cfl1",1868,0,-0.734596119,0.409,0.774,0,"Control",-0.365,"CFL1"
"Cfl1",6817,0,0.361476302,0.822,0.628,0,"IRI_long_14",0.194,"CFL1"
"Cfl1",5088,0,0.549447457,0.824,0.642,0,"IRI_long_3",0.182,"CFL1"
"Cfl1",2987,2.18e-145,0.246315005,0.782,0.644,5.08e-141,"IRI_short_3",0.138,"CFL1"
"Zfp36l1",2143,0,0.464567692,0.568,0.305,0,"IRI_short_1",0.263,"ZFP36L1"
"Zfp36l1",3745,8.19e-126,-0.26686463,0.273,0.359,1.91e-121,"IRI_short_14",-0.086,"ZFP36L1"
"Zfp36l1",4061,0,0.412577388,0.514,0.324,0,"IRI_long_1",0.19,"ZFP36L1"
"Zfp36l1",1869,0,-0.734743142,0.14,0.451,0,"Control",-0.311,"ZFP36L1"
"Zfp36l1",5928,7.09e-112,0.267757843,0.476,0.339,1.65e-107,"IRI_long_3",0.137,"ZFP36L1"
"Sbno2",3216,8.85e-101,0.251007695,0.324,0.211,2.06e-96,"IRI_short_3",0.113,"SBNO2"
"Sbno2",5420,7.78e-234,0.434385014,0.383,0.208,1.81e-229,"IRI_long_3",0.175,"SBNO2"
"Sbno2",6652,0,0.482034905,0.377,0.196,0,"IRI_long_14",0.181,"SBNO2"
"Sbno2",1871,0,-0.738553481,0.038,0.309,0,"Control",-0.271,"SBNO2"
"Ly6e",2844,4.67e-211,0.373288123,0.655,0.469,1.09e-206,"IRI_short_3",0.186,"LY6E"
"Ly6e",4389,2.4e-308,0.295434616,0.628,0.46,5.58e-304,"IRI_long_1",0.168,"LY6E"
"Ly6e",5063,0,0.627346446,0.708,0.466,0,"IRI_long_3",0.242,"LY6E"
"Ly6e",1872,0,-0.738582022,0.233,0.604,0,"Control",-0.371,"LY6E"
"Ptpn1",2951,1.15e-158,0.29411476,0.41,0.257,2.68e-154,"IRI_short_3",0.153,"PTPN1"
"Ptpn1",1873,0,-0.74159798,0.082,0.359,0,"Control",-0.277,"PTPN1"
"Ptpn1",5329,3.33e-271,0.443759831,0.454,0.254,7.75e-267,"IRI_long_3",0.2,"PTPN1"
"Ptpn1",6535,0,0.627877901,0.51,0.231,0,"IRI_long_14",0.279,"PTPN1"
"Card19",6426,0,0.873855987,0.523,0.255,0,"IRI_long_14",0.268,"CARD19"
"Card19",3833,7.88e-79,-0.250131506,0.237,0.297,1.83e-74,"IRI_short_14",-0.06,"CARD19"
"Card19",1874,0,-0.74482519,0.103,0.382,0,"Control",-0.279,"CARD19"
"Card19",4075,0,0.382958507,0.469,0.264,0,"IRI_long_1",0.205,"CARD19"
"Itgb2",5346,2.56e-262,0.358463912,0.381,0.195,5.95e-258,"IRI_long_3",0.186,"ITGB2"
"Itgb2",5005,3.63e-74,0.202744491,0.259,0.199,8.45e-70,"IRI_long_1",0.06,"ITGB2"
"Itgb2",1875,0,-0.749765469,0.035,0.293,0,"Control",-0.258,"ITGB2"
"Itgb2",6499,0,0.691902531,0.494,0.165,0,"IRI_long_14",0.329,"ITGB2"
"Emb",2936,1.25e-165,0.393788563,0.429,0.273,2.92e-161,"IRI_short_3",0.156,"EMB"
"Emb",5452,3.62e-221,0.365119091,0.456,0.271,8.41e-217,"IRI_long_3",0.185,"EMB"
"Emb",3832,4.98e-81,0.233292055,0.309,0.278,1.16e-76,"IRI_short_14",0.031,"EMB"
"Emb",6604,0,0.532769277,0.429,0.261,0,"IRI_long_14",0.168,"EMB"
"Emb",1877,0,-0.754747217,0.098,0.375,0,"Control",-0.277,"EMB"
"Tnfaip2",4587,9.28e-219,0.330838149,0.287,0.17,2.16e-214,"IRI_long_1",0.117,"TNFAIP2"
"Tnfaip2",6434,0,0.84951561,0.386,0.155,0,"IRI_long_14",0.231,"TNFAIP2"
"Tnfaip2",1878,0,-0.755251117,0.056,0.248,0,"Control",-0.192,"TNFAIP2"
"Vasp",4048,0,0.439311202,0.41,0.243,0,"IRI_long_1",0.167,"VASP"
"Vasp",5882,6.44e-118,0.230668044,0.387,0.255,1.5e-113,"IRI_long_3",0.132,"VASP"
"Vasp",6586,0,0.55390295,0.475,0.233,0,"IRI_long_14",0.242,"VASP"
"Vasp",1879,0,-0.755410145,0.064,0.363,0,"Control",-0.299,"VASP"
"Csf2rb",1880,0,-0.758023188,0.006,0.22,0,"Control",-0.214,"CSF2RB"
"Csf2rb",5454,1.35e-220,0.339170175,0.29,0.139,3.14e-216,"IRI_long_3",0.151,"CSF2RB"
"Csf2rb",6447,0,0.827770474,0.415,0.11,0,"IRI_long_14",0.305,"CSF2RB"
"Rtn4",4047,0,0.443484029,0.561,0.36,0,"IRI_long_1",0.201,"RTN4"
"Rtn4",1881,0,-0.758798075,0.136,0.508,0,"Control",-0.372,"RTN4"
"Rtn4",2142,0,0.473607551,0.603,0.343,0,"IRI_short_1",0.26,"RTN4"
"Gsr",3710,9.33e-146,-0.211519065,0.277,0.383,2.17e-141,"IRI_short_14",-0.106,"GSR"
"Gsr",1882,0,-0.762267762,0.198,0.454,0,"Control",-0.256,"GSR"
"Gsr",6219,2.65e-66,0.336589977,0.443,0.363,6.15e-62,"IRI_long_3",0.08,"GSR"
"Gsr",6749,0,0.407404339,0.519,0.347,0,"IRI_long_14",0.172,"GSR"
"Gsr",3987,0,0.630811702,0.607,0.335,0,"IRI_long_1",0.272,"GSR"
"Ucp2",1883,0,-0.763045802,0.135,0.459,0,"Control",-0.324,"UCP2"
"Ucp2",4392,4.36e-304,0.398381393,0.491,0.331,1.01e-299,"IRI_long_1",0.16,"UCP2"
"Ucp2",5350,1.3e-260,0.410182242,0.536,0.339,3.02e-256,"IRI_long_3",0.197,"UCP2"
"Ucp2",2922,1.75e-169,0.265293617,0.508,0.34,4.07e-165,"IRI_short_3",0.168,"UCP2"
"Samhd1",1884,0,-0.765049594,0.048,0.3,0,"Control",-0.252,"SAMHD1"
"Samhd1",5277,2.17e-306,0.486914187,0.41,0.204,5.04e-302,"IRI_long_3",0.206,"SAMHD1"
"Samhd1",4936,2.51e-116,0.23134547,0.293,0.205,5.85e-112,"IRI_long_1",0.088,"SAMHD1"
"Samhd1",6666,0,0.471201181,0.398,0.19,0,"IRI_long_14",0.208,"SAMHD1"
"Samhd1",2997,1.69e-143,0.244206641,0.342,0.208,3.93e-139,"IRI_short_3",0.134,"SAMHD1"
"Mpeg1",3289,1.36e-86,0.293479018,0.242,0.149,3.16e-82,"IRI_short_3",0.093,"MPEG1"
"Mpeg1",1885,0,-0.769272741,0.011,0.227,0,"Control",-0.216,"MPEG1"
"Mpeg1",6460,0,0.770429612,0.404,0.119,0,"IRI_long_14",0.285,"MPEG1"
"Mpeg1",5276,5.23e-307,0.479992713,0.331,0.144,1.22e-302,"IRI_long_3",0.187,"MPEG1"
"Slfn1",6501,0,0.689027139,0.325,0.095,0,"IRI_long_14",0.23,"SLFN12"
"Slfn1",1886,0,-0.769801799,0.01,0.181,0,"Control",-0.171,"SLFN12"
"Slfn1",5805,2.89e-130,0.430357107,0.226,0.118,6.72e-126,"IRI_long_3",0.108,"SLFN12"
"Slfn1",4760,4.29e-164,0.350783572,0.197,0.114,9.99e-160,"IRI_long_1",0.083,"SLFN12"
"Hspb1",3950,0,0.848669868,0.34,0.096,0,"IRI_long_1",0.244,"HSPB1"
"Hspb1",1887,0,-0.772210889,0.024,0.177,0,"Control",-0.153,"HSPB1"
"Hspb1",6337,5.36e-40,0.322145665,0.141,0.125,1.25e-35,"IRI_long_3",0.016,"HSPB1"
"Hspb1",7614,1.33e-262,-0.4215915,0.046,0.138,3.1e-258,"IRI_long_14",-0.092,"HSPB1"
"Csf1r",1888,0,-0.774487825,0.018,0.218,0,"Control",-0.2,"CSF1R"
"Csf1r",5121,0,0.508523421,0.341,0.139,0,"IRI_long_3",0.202,"CSF1R"
"Csf1r",6599,0,0.538031447,0.304,0.129,0,"IRI_long_14",0.175,"CSF1R"
"Csf1r",2904,4.35e-174,0.493455792,0.265,0.144,1.01e-169,"IRI_short_3",0.121,"CSF1R"
"Anxa5",5678,1.93e-159,0.308966873,0.488,0.332,4.48e-155,"IRI_long_3",0.156,"ANXA5"
"Anxa5",2141,0,0.479452553,0.589,0.295,0,"IRI_short_1",0.294,"ANXA5"
"Anxa5",4466,7.25e-269,0.246043282,0.477,0.323,1.69e-264,"IRI_long_1",0.154,"ANXA5"
"Anxa5",1889,0,-0.774579901,0.106,0.46,0,"Control",-0.354,"ANXA5"
"Efhd2",4720,5.59e-178,0.261513253,0.344,0.23,1.3e-173,"IRI_long_1",0.114,"EFHD2"
"Efhd2",5446,2.07e-222,0.365996662,0.413,0.233,4.82e-218,"IRI_long_3",0.18,"EFHD2"
"Efhd2",1890,0,-0.775028565,0.049,0.341,0,"Control",-0.292,"EFHD2"
"Efhd2",6505,0,0.677909933,0.519,0.204,0,"IRI_long_14",0.315,"EFHD2"
"Nfe2l2",4461,1.29e-271,0.203070215,0.498,0.344,3e-267,"IRI_long_1",0.154,"NFE2L2"
"Nfe2l2",1891,0,-0.775849054,0.129,0.48,0,"Control",-0.351,"NFE2L2"
"Nfe2l2",6510,0,0.661235325,0.572,0.333,0,"IRI_long_14",0.239,"NFE2L2"
"Nfe2l2",5743,3.21e-144,0.352371896,0.501,0.354,7.46e-140,"IRI_long_3",0.147,"NFE2L2"
"Iqgap1",4394,1.37e-303,0.259794099,0.552,0.385,3.19e-299,"IRI_long_1",0.167,"IQGAP1"
"Iqgap1",6627,0,0.504496481,0.62,0.375,0,"IRI_long_14",0.245,"IQGAP1"
"Iqgap1",3042,1.17e-131,0.249592386,0.546,0.397,2.73e-127,"IRI_short_3",0.149,"IQGAP1"
"Iqgap1",5717,8e-150,0.298486559,0.555,0.396,1.86e-145,"IRI_long_3",0.159,"IQGAP1"
"Iqgap1",1892,0,-0.779062393,0.153,0.532,0,"Control",-0.379,"IQGAP1"
"Rpl29",2785,0,0.410236366,0.817,0.626,0,"IRI_short_3",0.191,"RPL29"
"Rpl29",3546,0,0.222678504,0.768,0.617,0,"IRI_short_14",0.151,"RPL29"
"Rpl29",5111,0,0.51723124,0.774,0.629,0,"IRI_long_3",0.145,"RPL29"
"Rpl29",1893,0,-0.779420213,0.372,0.77,0,"Control",-0.398,"RPL29"
"Ctsz",5404,2.5e-238,0.398800318,0.492,0.3,5.82e-234,"IRI_long_3",0.192,"CTSZ"
"Ctsz",1894,0,-0.779683457,0.145,0.395,0,"Control",-0.25,"CTSZ"
"Ctsz",6431,0,0.857526777,0.601,0.27,0,"IRI_long_14",0.331,"CTSZ"
"Ctsz",3199,2.16e-104,0.257631649,0.431,0.304,5.02e-100,"IRI_short_3",0.127,"CTSZ"
"Tpm3",3100,6.57e-122,0.203787261,0.534,0.39,1.53e-117,"IRI_short_3",0.144,"TPM3"
"Tpm3",6704,0,0.437545298,0.618,0.368,0,"IRI_long_14",0.25,"TPM3"
"Tpm3",5289,9.61e-297,0.411049353,0.601,0.386,2.24e-292,"IRI_long_3",0.215,"TPM3"
"Tpm3",4076,0,0.381082567,0.575,0.375,0,"IRI_long_1",0.2,"TPM3"
"Tpm3",1895,0,-0.789777614,0.139,0.529,0,"Control",-0.39,"TPM3"
"Ccr2",3904,4.07e-40,0.229324827,0.145,0.112,9.46e-36,"IRI_short_14",0.033,"CCR2"
"Ccr2",5048,0,0.717906403,0.312,0.104,0,"IRI_long_3",0.208,"CCR2"
"Ccr2",1896,0,-0.790922069,0.018,0.165,0,"Control",-0.147,"CCR2"
"Ccr2",8054,1.3e-134,0.267424306,0.18,0.107,3.03e-130,"IRI_long_14",0.073,"CCR2"
"Ccr2",3010,4.07e-140,0.380991787,0.218,0.109,9.47e-136,"IRI_short_3",0.109,"CCR2"
"Ifngr1",1897,0,-0.793156809,0.073,0.363,0,"Control",-0.29,"IFNGR1"
"Ifngr1",5326,4.92e-276,0.41061859,0.46,0.254,1.14e-271,"IRI_long_3",0.206,"IFNGR1"
"Ifngr1",2846,7.43e-210,0.42486457,0.429,0.256,1.73e-205,"IRI_short_3",0.173,"IFNGR1"
"Ifngr1",6540,0,0.6177349,0.505,0.232,0,"IRI_long_14",0.273,"IFNGR1"
"Ctsb",1898,0,-0.794348465,0.375,0.639,0,"Control",-0.264,"CTSB"
"Ctsb",2372,0,-0.297711594,0.644,0.533,0,"IRI_short_1",0.111,"CTSB"
"Ctsb",5602,9.2e-177,0.477645287,0.636,0.545,2.14e-172,"IRI_long_3",0.091,"CTSB"
"Ctsb",3404,1.94e-51,0.256856147,0.635,0.545,4.51e-47,"IRI_short_3",0.09,"CTSB"
"Ctsb",6387,0,1.040336721,0.745,0.523,0,"IRI_long_14",0.222,"CTSB"
"Ccl9",7004,0,0.24272687,0.215,0.101,0,"IRI_long_14",0.114,"CCL23"
"Ccl9",1899,0,-0.794466312,0.008,0.169,0,"Control",-0.161,"CCL23"
"Ccl9",4988,1.51e-91,0.36151148,0.155,0.11,3.51e-87,"IRI_long_1",0.045,"CCL23"
"Ccl9",5037,0,0.836588172,0.316,0.102,0,"IRI_long_3",0.214,"CCL23"
"Cdk2ap2",5515,3.02e-201,0.555198055,0.499,0.323,7.04e-197,"IRI_long_3",0.176,"CDK2AP2"
"Cdk2ap2",6565,0,0.575668164,0.52,0.307,0,"IRI_long_14",0.213,"CDK2AP2"
"Cdk2ap2",1900,0,-0.795966944,0.178,0.411,0,"Control",-0.233,"CDK2AP2"
"Cdk2ap2",4931,6.17e-117,0.380126695,0.405,0.324,1.44e-112,"IRI_long_1",0.081,"CDK2AP2"
"Pirb",5419,1.84e-234,0.341822681,0.314,0.154,4.29e-230,"IRI_long_3",0.16,"LILRB4"
"Pirb",6748,0,0.408191851,0.333,0.139,0,"IRI_long_14",0.194,"LILRB4"
"Pirb",1901,0,-0.796858856,0.008,0.241,0,"Control",-0.233,"LILRB4"
"Pirb",4453,4.66e-275,0.404164408,0.263,0.149,1.08e-270,"IRI_long_1",0.114,"LILRB4"
"Pirb",3215,6.55e-101,0.227895139,0.258,0.157,1.52e-96,"IRI_short_3",0.101,"LILRB4"
"Snx20",1902,0,-0.802209264,0.017,0.262,0,"Control",-0.245,"SNX20"
"Snx20",5410,7.9e-237,0.375174347,0.34,0.17,1.84e-232,"IRI_long_3",0.17,"SNX20"
"Snx20",6459,0,0.776001304,0.462,0.14,0,"IRI_long_14",0.322,"SNX20"
"Hmox1",6461,0,0.766623926,0.369,0.121,0,"IRI_long_14",0.248,"HMOX1"
"Hmox1",5025,1.94e-39,0.358789153,0.19,0.147,4.5e-35,"IRI_long_1",0.043,"HMOX1"
"Hmox1",1903,0,-0.804752682,0.03,0.213,0,"Control",-0.183,"HMOX1"
"Hmox1",5635,5.23e-169,0.417424165,0.279,0.144,1.22e-164,"IRI_long_3",0.135,"HMOX1"
"Unc93b1",2884,9.51e-184,0.413729414,0.327,0.183,2.21e-179,"IRI_short_3",0.144,"UNC93B1"
"Unc93b1",6620,0,0.51392189,0.367,0.166,0,"IRI_long_14",0.201,"UNC93B1"
"Unc93b1",1904,0,-0.805241845,0.027,0.274,0,"Control",-0.247,"UNC93B1"
"Unc93b1",3838,3.16e-78,0.240134695,0.232,0.185,7.35e-74,"IRI_short_14",0.047,"UNC93B1"
"Unc93b1",5128,0,0.484877169,0.39,0.179,0,"IRI_long_3",0.211,"UNC93B1"
"Plac8",4872,4.04e-133,0.200594752,0.236,0.151,9.41e-129,"IRI_long_1",0.085,"PLAC8"
"Plac8",5256,0,0.920116774,0.33,0.15,0,"IRI_long_3",0.18,"PLAC8"
"Plac8",8077,6.35e-124,0.294676793,0.232,0.151,1.48e-119,"IRI_long_14",0.081,"PLAC8"
"Plac8",1905,0,-0.806242198,0.062,0.211,0,"Control",-0.149,"PLAC8"
"Tpd52",4058,0,0.414455095,0.597,0.389,0,"IRI_long_1",0.208,"TPD52"
"Tpd52",5440,6.08e-227,0.453421759,0.577,0.404,1.41e-222,"IRI_long_3",0.173,"TPD52"
"Tpd52",1906,0,-0.810263196,0.195,0.524,0,"Control",-0.329,"TPD52"
"Tpd52",6768,0,0.392469658,0.563,0.393,0,"IRI_long_14",0.17,"TPD52"
"Rgs2",6486,0,0.716975361,0.468,0.221,0,"IRI_long_14",0.247,"RGS2"
"Rgs2",6167,2.74e-74,0.200988865,0.348,0.246,6.37e-70,"IRI_long_3",0.102,"RGS2"
"Rgs2",1907,0,-0.812407394,0.064,0.346,0,"Control",-0.282,"RGS2"
"Dusp2",1908,0,-0.816120118,0.039,0.196,0,"Control",-0.157,"DUSP2"
"Dusp2",6082,7.35e-88,0.295803909,0.23,0.138,1.71e-83,"IRI_long_3",0.092,"DUSP2"
"Dusp2",6413,0,0.925213288,0.334,0.116,0,"IRI_long_14",0.218,"DUSP2"
"Taldo1",6138,6.13e-79,0.205041536,0.646,0.533,1.43e-74,"IRI_long_3",0.113,"TALDO1"
"Taldo1",4011,0,0.529749522,0.757,0.51,0,"IRI_long_1",0.247,"TALDO1"
"Taldo1",1909,0,-0.823350972,0.285,0.668,0,"Control",-0.383,"TALDO1"
"Taldo1",7560,1.5e-279,0.344409314,0.662,0.523,3.48e-275,"IRI_long_14",0.139,"TALDO1"
"Ptp4a1",4089,0,0.362166108,0.436,0.248,0,"IRI_long_1",0.188,"PTP4A1"
"Ptp4a1",5715,3.92e-150,0.42011353,0.402,0.263,9.11e-146,"IRI_long_3",0.139,"PTP4A1"
"Ptp4a1",2181,0,0.292158674,0.451,0.237,0,"IRI_short_1",0.214,"PTP4A1"
"Ptp4a1",1910,0,-0.826484252,0.057,0.378,0,"Control",-0.321,"PTP4A1"
"Ptp4a1",6731,0,0.419572884,0.432,0.248,0,"IRI_long_14",0.184,"PTP4A1"
"Tspo",2879,9.41e-185,0.284161534,0.726,0.557,2.19e-180,"IRI_short_3",0.169,"TSPO"
"Tspo",5428,5.16e-232,0.378498291,0.708,0.558,1.2e-227,"IRI_long_3",0.15,"TSPO"
"Tspo",2249,0,0.207524446,0.749,0.533,0,"IRI_short_1",0.216,"TSPO"
"Tspo",1911,0,-0.830425152,0.293,0.705,0,"Control",-0.412,"TSPO"
"Tspo",4023,0,0.511265212,0.753,0.541,0,"IRI_long_1",0.212,"TSPO"
"Actr3",2957,1.69e-156,0.277126786,0.589,0.427,3.93e-152,"IRI_short_3",0.162,"ACTR3"
"Actr3",4435,2.58e-282,0.322864115,0.578,0.418,5.99e-278,"IRI_long_1",0.16,"ACTR3"
"Actr3",6968,0,0.275185912,0.609,0.413,0,"IRI_long_14",0.196,"ACTR3"
"Actr3",1912,0,-0.83091907,0.189,0.562,0,"Control",-0.373,"ACTR3"
"Actr3",5091,0,0.541092745,0.635,0.425,0,"IRI_long_3",0.21,"ACTR3"
"Emp3",5070,0,0.6091332,0.461,0.205,0,"IRI_long_3",0.256,"EMP3"
"Emp3",2821,5.98e-229,0.384741652,0.385,0.209,1.39e-224,"IRI_short_3",0.176,"EMP3"
"Emp3",5010,1.08e-63,0.20015193,0.272,0.213,2.51e-59,"IRI_long_1",0.059,"EMP3"
"Emp3",6736,0,0.413846196,0.398,0.194,0,"IRI_long_14",0.204,"EMP3"
"Emp3",1913,0,-0.832982857,0.051,0.304,0,"Control",-0.253,"EMP3"
"Rap1b",6703,0,0.43795117,0.654,0.388,0,"IRI_long_14",0.266,"RAP1B"
"Rap1b",5124,0,0.498028615,0.642,0.407,0,"IRI_long_3",0.235,"RAP1B"
"Rap1b",1914,0,-0.833509358,0.17,0.547,0,"Control",-0.377,"RAP1B"
"Rap1b",4055,0,0.424745759,0.595,0.397,0,"IRI_long_1",0.198,"RAP1B"
"Plin2",3694,7.31e-153,-0.369186142,0.182,0.243,1.7e-148,"IRI_short_14",-0.061,"PLIN2"
"Plin2",6962,0,0.280443335,0.376,0.214,0,"IRI_long_14",0.162,"PLIN2"
"Plin2",2741,2.07e-124,0.260699313,0.301,0.222,4.81e-120,"IRI_short_1",0.079,"PLIN2"
"Plin2",3975,0,0.679756527,0.405,0.211,0,"IRI_long_1",0.194,"PLIN2"
"Plin2",5377,1.14e-248,0.415988712,0.412,0.223,2.65e-244,"IRI_long_3",0.189,"PLIN2"
"Plin2",1915,0,-0.835663304,0.066,0.319,0,"Control",-0.253,"PLIN2"
"Cxcr4",5833,1.47e-125,0.35726169,0.27,0.153,3.42e-121,"IRI_long_3",0.117,"CXCR4"
"Cxcr4",1916,0,-0.843343168,0.029,0.226,0,"Control",-0.197,"CXCR4"
"Cxcr4",6414,0,0.915893789,0.445,0.119,0,"IRI_long_14",0.326,"CXCR4"
"Lst1",1917,0,-0.844104365,0.02,0.276,0,"Control",-0.256,"LST1"
"Lst1",5415,9.55e-236,0.303938568,0.345,0.181,2.22e-231,"IRI_long_3",0.164,"LST1"
"Lst1",6400,0,0.965605286,0.498,0.147,0,"IRI_long_14",0.351,"LST1"
"Jund",5667,3.38e-162,0.363310398,0.696,0.546,7.87e-158,"IRI_long_3",0.15,"JUND"
"Jund",6871,0,0.329466195,0.711,0.532,0,"IRI_long_14",0.179,"JUND"
"Jund",1918,0,-0.844237071,0.313,0.676,0,"Control",-0.363,"JUND"
"Jund",4035,0,0.470031379,0.726,0.531,0,"IRI_long_1",0.195,"JUND"
"Arpc2",1919,0,-0.845869252,0.296,0.711,0,"Control",-0.415,"ARPC2"
"Arpc2",5113,0,0.514344119,0.754,0.561,0,"IRI_long_3",0.193,"ARPC2"
"Arpc2",2989,2.77e-145,0.233290403,0.715,0.563,6.45e-141,"IRI_short_3",0.152,"ARPC2"
