,p_val,avg_logFC,pct.1,pct.2,p_val_adj,cluster,gene,diff.pct
7459,3.23E-305,0.297851751,0.327,0.192,7.53E-301,IRI_long_14,Etf1,0.135

7460,1.00E-304,0.298049963,0.405,0.257,2.33E-300,IRI_long_14,Sin3b,0.148

7461,1.25E-304,0.302218897,0.312,0.176,2.90E-300,IRI_long_14,Mknk2,0.136

7462,1.29E-304,-0.338047132,0.059,0.168,3.00E-300,IRI_long_14,Apoo,-0.109

7463,2.32E-304,0.220903809,0.865,0.758,5.39E-300,IRI_long_14,Serf2,0.107

7464,3.43E-304,-0.351717355,0.047,0.148,7.97E-300,IRI_long_14,Fahd1,-0.101

7465,6.82E-304,0.390933119,0.226,0.108,1.59E-299,IRI_long_14,AW112010,0.118

7466,1.66E-303,0.252733793,0.143,0.053,3.87E-299,IRI_long_14,Smim3,0.09

7467,1.67E-303,0.270859657,0.186,0.082,3.89E-299,IRI_long_14,Cln3,0.104

7468,4.82E-303,0.298626654,0.819,0.722,1.12E-298,IRI_long_14,Rps26,0.097

7469,8.97E-303,0.285701377,0.219,0.105,2.09E-298,IRI_long_14,Csnk1e,0.114

7470,2.07E-302,0.349856716,0.298,0.169,4.82E-298,IRI_long_14,Gns,0.129

7471,2.11E-302,0.284593864,0.217,0.103,4.90E-298,IRI_long_14,Ip6k1,0.114

7472,2.29E-302,0.233161357,0.154,0.06,5.32E-298,IRI_long_14,Il2rg,0.094

7473,8.84E-302,-0.403535618,0.051,0.148,2.06E-297,IRI_long_14,Gcdh,-0.097

7474,2.10E-301,0.292297104,0.309,0.177,4.89E-297,IRI_long_14,Hnrnph2,0.132

7475,3.30E-301,0.33490137,0.177,0.078,7.68E-297,IRI_long_14,Ddit3,0.099

7476,7.91E-301,-0.216418653,0.02,0.102,1.84E-296,IRI_long_14,Met,-0.082

7477,9.90E-301,0.258256451,0.165,0.066,2.30E-296,IRI_long_14,Naaa,0.099

7478,1.09E-300,0.28409786,0.362,0.218,2.54E-296,IRI_long_14,Wsb1,0.144

7479,1.51E-300,0.343136781,0.737,0.626,3.51E-296,IRI_long_14,Atox1,0.111

7480,3.30E-300,-0.42873913,0.151,0.274,7.67E-296,IRI_long_14,Slc25a39,-0.123

7481,3.54E-300,0.231785894,0.14,0.05,8.23E-296,IRI_long_14,D16Ertd472e,0.09

7482,7.63E-300,0.309783622,0.291,0.168,1.78E-295,IRI_long_14,Ppp4r2,0.123

7483,1.25E-299,0.31065812,0.143,0.052,2.91E-295,IRI_long_14,Trem2,0.091

7484,2.12E-299,0.269347674,0.19,0.087,4.94E-295,IRI_long_14,Sell,0.103

7485,8.14E-299,0.339159794,0.214,0.111,1.89E-294,IRI_long_14,Eea1,0.103

7486,1.23E-298,0.364527557,0.407,0.263,2.86E-294,IRI_long_14,Tra2a,0.144

7487,1.66E-298,0.270784958,0.274,0.145,3.87E-294,IRI_long_14,Pxn,0.129

7488,1.70E-298,-0.425568507,0.34,0.447,3.97E-294,IRI_long_14,Ndufa8,-0.107

7489,1.78E-298,0.309602243,0.156,0.069,4.14E-294,IRI_long_14,Ero1l,0.087

7490,2.07E-298,0.231755026,0.177,0.074,4.82E-294,IRI_long_14,Milr1,0.103

7491,2.93E-298,0.230436971,0.298,0.163,6.82E-294,IRI_long_14,Capza1,0.135

7492,3.45E-298,0.3040476,0.44,0.288,8.02E-294,IRI_long_14,Ptbp3,0.152

7493,3.83E-298,0.214440173,0.173,0.072,8.92E-294,IRI_long_14,Ehbp1l1,0.101

7494,1.70E-297,-0.266269206,0.024,0.109,3.96E-293,IRI_long_14,Bcl7a,-0.085

7495,2.27E-297,0.291913881,0.191,0.084,5.28E-293,IRI_long_14,Rab11fip1,0.107

7496,4.94E-297,-0.368571218,0.102,0.218,1.15E-292,IRI_long_14,Agpat3,-0.116

7497,1.20E-296,-0.247955613,0.03,0.119,2.80E-292,IRI_long_14,Tanc1,-0.089

7498,1.51E-296,0.25130464,0.173,0.073,3.50E-292,IRI_long_14,St8sia4,0.1

7499,1.60E-296,-0.444582545,0.053,0.151,3.72E-292,IRI_long_14,Abcg2,-0.098

7500,2.46E-296,-0.433301287,0.032,0.116,5.73E-292,IRI_long_14,Slc22a18,-0.084

7501,4.60E-296,0.250738345,0.911,0.836,1.07E-291,IRI_long_14,Rps9,0.075

7502,7.32E-296,-0.441376739,0.073,0.181,1.70E-291,IRI_long_14,Gstt2,-0.108

7503,1.24E-295,-0.373376137,0.034,0.12,2.88E-291,IRI_long_14,Aldh4a1,-0.086

7504,1.38E-295,0.215682993,0.128,0.044,3.22E-291,IRI_long_14,Batf,0.084

7505,1.48E-295,-0.259682313,0.025,0.109,3.44E-291,IRI_long_14,P3h2,-0.084

7506,1.50E-295,-0.263086915,0.024,0.108,3.48E-291,IRI_long_14,Clmn,-0.084

7507,2.94E-295,0.341679207,0.2,0.093,6.83E-291,IRI_long_14,Osbpl8,0.107

7508,4.98E-294,-0.244553333,0.023,0.106,1.16E-289,IRI_long_14,Rapgef3,-0.083

7509,1.48E-293,0.240774017,0.674,0.512,3.45E-289,IRI_long_14,Pkm,0.162

7510,4.27E-293,0.286871885,0.439,0.29,9.93E-289,IRI_long_14,Pafah1b1,0.149

7511,2.07E-292,0.279361453,0.225,0.113,4.81E-288,IRI_long_14,Rragc,0.112

7512,2.67E-292,-0.319315781,0.06,0.162,6.21E-288,IRI_long_14,Ndufaf4,-0.102

7513,4.58E-292,0.265476632,0.277,0.149,1.07E-287,IRI_long_14,Cdk9,0.128

7514,5.39E-292,0.297439609,0.19,0.085,1.25E-287,IRI_long_14,Isy1,0.105

7515,8.60E-292,0.419614843,0.375,0.228,2.00E-287,IRI_long_14,Crip1,0.147

7516,1.06E-291,0.219370164,0.272,0.144,2.47E-287,IRI_long_14,Csk,0.128

7517,1.20E-291,-0.363850257,0.124,0.248,2.78E-287,IRI_long_14,Wls,-0.124

7518,1.33E-291,0.278584929,0.343,0.202,3.09E-287,IRI_long_14,Ubald2,0.141

7519,3.68E-291,0.26317961,0.446,0.293,8.57E-287,IRI_long_14,Actr2,0.153

7520,4.59E-291,-0.314230427,0.038,0.131,1.07E-286,IRI_long_14,Slc6a8,-0.093

7521,4.93E-291,-0.393511003,0.027,0.109,1.15E-286,IRI_long_14,Gas2,-0.082

7522,5.20E-291,0.281769608,0.878,0.781,1.21E-286,IRI_long_14,Rps12,0.097

7523,1.19E-290,-0.277499243,0.646,0.727,2.77E-286,IRI_long_14,Hsp90ab1,-0.081

7524,2.98E-290,-0.385491236,0.103,0.222,6.93E-286,IRI_long_14,Tmem205,-0.119

7525,4.79E-290,0.227706922,0.664,0.508,1.11E-285,IRI_long_14,Clta,0.156

7526,1.09E-289,-0.421654336,0.025,0.104,2.54E-285,IRI_long_14,Slc17a3,-0.079

7527,1.15E-289,0.215267559,0.257,0.134,2.69E-285,IRI_long_14,Pkn1,0.123

7528,1.33E-287,-0.383611317,0.407,0.495,3.10E-283,IRI_long_14,Pebp1,-0.088

7529,1.64E-287,0.290222285,0.385,0.24,3.82E-283,IRI_long_14,Spag9,0.145

7530,6.06E-286,0.301331669,0.213,0.103,1.41E-281,IRI_long_14,Iqsec1,0.11

7531,6.74E-285,-0.247082856,0.03,0.118,1.57E-280,IRI_long_14,Fzd4,-0.088

7532,9.12E-285,0.359458198,0.237,0.12,2.12E-280,IRI_long_14,Lipa,0.117

7533,1.25E-284,0.277082578,0.385,0.24,2.92E-280,IRI_long_14,Tnfrsf1a,0.145

7534,1.50E-284,0.226639392,0.79,0.688,3.49E-280,IRI_long_14,Rps28,0.102

7535,2.71E-284,0.231832631,0.144,0.055,6.30E-280,IRI_long_14,Ramp1,0.089

7536,3.85E-284,0.231845856,0.277,0.149,8.96E-280,IRI_long_14,Rtf2,0.128

7537,4.83E-284,-0.42781173,0.242,0.361,1.12E-279,IRI_long_14,Ndufs3,-0.119

7538,5.49E-284,0.284560117,0.24,0.124,1.28E-279,IRI_long_14,Ski,0.116

7539,1.26E-283,0.289644714,0.189,0.088,2.93E-279,IRI_long_14,Sntb2,0.101

7540,1.68E-283,0.209852931,0.219,0.107,3.90E-279,IRI_long_14,Asap1,0.112

7541,1.98E-283,-0.621077629,0.157,0.23,4.60E-279,IRI_long_14,Maf,-0.073

7542,3.91E-282,-0.256943337,0.042,0.137,9.09E-278,IRI_long_14,Ddr1,-0.095

7543,5.43E-282,-0.422105416,0.062,0.165,1.26E-277,IRI_long_14,Slc16a7,-0.103

7544,8.97E-282,0.424154657,0.15,0.061,2.09E-277,IRI_long_14,Nr4a2,0.089

7545,6.01E-281,0.304911448,0.351,0.214,1.40E-276,IRI_long_14,Atp1b3,0.137

7546,7.01E-281,0.344149894,0.384,0.247,1.63E-276,IRI_long_14,Ptpn18,0.137

7547,1.88E-280,0.290303799,0.222,0.109,4.37E-276,IRI_long_14,Tiparp,0.113

7548,2.42E-280,0.215193093,0.194,0.089,5.63E-276,IRI_long_14,Unc119,0.105

7549,2.64E-280,0.310641083,0.217,0.111,6.13E-276,IRI_long_14,P2rx4,0.106

7550,2.95E-280,0.232428281,0.597,0.442,6.85E-276,IRI_long_14,Son,0.155

7551,3.66E-280,-0.240707336,0.035,0.124,8.51E-276,IRI_long_14,Maged1,-0.089

7552,4.06E-280,0.242993591,0.195,0.091,9.45E-276,IRI_long_14,Arhgap15,0.104

7553,4.99E-280,-0.38760181,0.382,0.488,1.16E-275,IRI_long_14,Ndufb4,-0.106

7554,6.63E-280,0.235791586,0.198,0.091,1.54E-275,IRI_long_14,St3gal4,0.107

7555,7.28E-280,0.229578576,0.307,0.174,1.69E-275,IRI_long_14,Chic2,0.133

7556,8.14E-280,0.256446897,0.595,0.441,1.89E-275,IRI_long_14,Ost4,0.154

7557,8.92E-280,-0.410104806,0.236,0.36,2.07E-275,IRI_long_14,Hspa9,-0.124

7558,1.02E-279,0.319740484,0.264,0.146,2.36E-275,IRI_long_14,Ago2,0.118

7559,1.29E-279,-0.485776,0.221,0.32,2.99E-275,IRI_long_14,Anapc13,-0.099

7560,1.50E-279,0.344409314,0.662,0.523,3.48E-275,IRI_long_14,Taldo1,0.139

7561,2.67E-279,0.261408418,0.139,0.054,6.22E-275,IRI_long_14,Slc25a37,0.085

7562,1.14E-278,0.268689533,0.226,0.111,2.65E-274,IRI_long_14,Rapgef6,0.115

7563,5.49E-278,0.255743008,0.242,0.125,1.28E-273,IRI_long_14,Tmem55b,0.117

7564,9.08E-278,0.211651999,0.281,0.154,2.11E-273,IRI_long_14,Bnip2,0.127

7565,5.83E-276,0.275676444,0.353,0.213,1.36E-271,IRI_long_14,Ndel1,0.14

7566,8.31E-276,-0.359587429,0.153,0.282,1.93E-271,IRI_long_14,Arhgap5,-0.129

7567,1.88E-275,0.247722984,0.269,0.146,4.38E-271,IRI_long_14,Mob1a,0.123

7568,5.24E-275,0.22239621,0.202,0.101,1.22E-270,IRI_long_14,Ms4a6d,0.101

7569,2.28E-274,0.236842099,0.387,0.243,5.30E-270,IRI_long_14,Jpt1,0.144

7570,1.63E-273,0.256754568,0.532,0.379,3.79E-269,IRI_long_14,Dazap2,0.153

7571,1.70E-273,0.26888274,0.265,0.145,3.95E-269,IRI_long_14,Vps4b,0.12

7572,2.21E-273,0.257676086,0.249,0.13,5.14E-269,IRI_long_14,Gusb,0.119

7573,2.04E-272,0.279481813,0.29,0.164,4.76E-268,IRI_long_14,Cd82,0.126

7574,2.46E-272,-0.324832887,0.05,0.141,5.73E-268,IRI_long_14,Mut,-0.091

7575,4.16E-272,0.302696311,0.417,0.278,9.69E-268,IRI_long_14,Mtdh,0.139

7576,4.94E-272,0.238821508,0.137,0.052,1.15E-267,IRI_long_14,Cpne2,0.085

7577,5.22E-272,0.28459695,0.183,0.087,1.21E-267,IRI_long_14,Tmem251,0.096

7578,1.30E-271,0.299601829,0.327,0.197,3.02E-267,IRI_long_14,Jmjd1c,0.13

7579,2.83E-271,-0.46611027,0.107,0.183,6.60E-267,IRI_long_14,Gk,-0.076

7580,3.88E-271,0.387879376,0.155,0.066,9.03E-267,IRI_long_14,Ccl5,0.089

7581,4.87E-271,0.345278832,0.277,0.154,1.13E-266,IRI_long_14,Cdk11b,0.123

7582,5.09E-271,0.300934215,0.462,0.313,1.18E-266,IRI_long_14,Clk1,0.149

7583,2.04E-270,-0.40953414,0.305,0.412,4.74E-266,IRI_long_14,Txndc17,-0.107

7584,2.11E-270,-0.384383686,0.038,0.112,4.92E-266,IRI_long_14,Cryzl2,-0.074

7585,2.85E-270,-0.380517662,0.158,0.278,6.64E-266,IRI_long_14,Pnkd,-0.12

7586,6.01E-270,-0.391399565,0.316,0.422,1.40E-265,IRI_long_14,Swi5,-0.106

7587,9.87E-270,-0.380085436,0.057,0.157,2.30E-265,IRI_long_14,Crip2,-0.1

7588,1.14E-269,0.23084653,0.206,0.098,2.66E-265,IRI_long_14,Myd88,0.108

7589,1.93E-269,0.305509242,0.693,0.569,4.48E-265,IRI_long_14,Atp6v1g1,0.124

7590,5.43E-269,0.215902994,0.119,0.042,1.26E-264,IRI_long_14,Myo5a,0.077

7591,8.15E-269,0.251975854,0.299,0.17,1.90E-264,IRI_long_14,Kdm7a,0.129

7592,8.30E-269,-0.339642722,0.097,0.211,1.93E-264,IRI_long_14,Tspan3,-0.114

7593,1.46E-268,-0.357555448,0.038,0.121,3.40E-264,IRI_long_14,Gstz1,-0.083

7594,2.49E-268,0.238978885,0.224,0.112,5.80E-264,IRI_long_14,Edem1,0.112

7595,1.55E-267,-0.400205819,0.142,0.26,3.61E-263,IRI_long_14,Mcee,-0.118

7596,3.42E-267,0.257236322,0.164,0.072,7.96E-263,IRI_long_14,Ccdc71l,0.092

7597,1.13E-266,0.237280352,0.246,0.129,2.62E-262,IRI_long_14,Pon2,0.117

7598,3.24E-266,-0.470480148,0.531,0.602,7.53E-262,IRI_long_14,Rpl31,-0.071

7599,6.50E-266,-0.385545021,0.198,0.309,1.51E-261,IRI_long_14,Tomm5,-0.111

7600,6.80E-266,0.23025323,0.145,0.059,1.58E-261,IRI_long_14,Ubash3b,0.086

7601,1.69E-265,0.252578641,0.19,0.09,3.93E-261,IRI_long_14,Fem1c,0.1

7602,4.46E-265,0.284643338,0.342,0.211,1.04E-260,IRI_long_14,Asah1,0.131

7603,4.96E-265,0.27564975,0.237,0.123,1.15E-260,IRI_long_14,Map4k4,0.114

7604,8.25E-265,-0.312224637,0.027,0.102,1.92E-260,IRI_long_14,Adhfe1,-0.075

7605,1.02E-264,-0.263835884,0.024,0.103,2.37E-260,IRI_long_14,Cdhr5,-0.079

7606,1.35E-264,0.433267387,0.128,0.048,3.14E-260,IRI_long_14,Ms4a7,0.08

7607,1.74E-264,-0.323714022,0.114,0.227,4.06E-260,IRI_long_14,Glo1,-0.113

7608,6.39E-264,0.212719111,0.111,0.038,1.49E-259,IRI_long_14,Fgd3,0.073

7609,2.51E-263,0.236228495,0.22,0.112,5.83E-259,IRI_long_14,Trim30a,0.108

7610,2.71E-263,0.238109754,0.264,0.143,6.30E-259,IRI_long_14,Stk24,0.121

7611,4.70E-263,0.243553815,0.211,0.104,1.09E-258,IRI_long_14,Ncoa3,0.107

7612,9.34E-263,0.260632477,0.339,0.205,2.17E-258,IRI_long_14,Atp6v0d1,0.134

7613,1.12E-262,-0.395700807,0.233,0.349,2.60E-258,IRI_long_14,2-Mar,-0.116

7614,1.33E-262,-0.4215915,0.046,0.138,3.10E-258,IRI_long_14,Hspb1,-0.092

7615,2.04E-262,-0.216517593,0.025,0.103,4.74E-258,IRI_long_14,Net1,-0.078

7616,1.60E-261,-0.387645945,0.091,0.19,3.72E-257,IRI_long_14,Dhrs4,-0.099

7617,2.05E-261,-0.698289266,0.04,0.129,4.77E-257,IRI_long_14,Slc12a1,-0.089

7618,2.98E-261,0.233543413,0.863,0.756,6.93E-257,IRI_long_14,Rpl18,0.107

7619,3.18E-261,0.343035145,0.506,0.368,7.39E-257,IRI_long_14,Pgam1,0.138

7620,3.31E-261,0.246899518,0.226,0.115,7.71E-257,IRI_long_14,Cdkn1b,0.111

7621,4.17E-261,-0.247685889,0.031,0.115,9.70E-257,IRI_long_14,Tmem116,-0.084

7622,5.07E-261,-0.333684645,0.074,0.178,1.18E-256,IRI_long_14,Dst,-0.104

7623,1.49E-260,0.241386583,0.537,0.387,3.46E-256,IRI_long_14,Tmed2,0.15

7624,1.56E-260,0.321211817,0.39,0.257,3.63E-256,IRI_long_14,Tgoln1,0.133

7625,1.57E-260,0.2303354,0.181,0.084,3.65E-256,IRI_long_14,Stap1,0.097

7626,9.41E-260,0.264139648,0.266,0.146,2.19E-255,IRI_long_14,Tmcc1,0.12

7627,1.07E-259,-0.4989879,0.033,0.117,2.49E-255,IRI_long_14,Gsta2,-0.084

7628,2.17E-259,-0.387237302,0.121,0.224,5.04E-255,IRI_long_14,Mlec,-0.103

7629,1.24E-258,0.376974237,0.136,0.054,2.88E-254,IRI_long_14,Pltp,0.082

7630,1.57E-258,0.240238443,0.211,0.104,3.66E-254,IRI_long_14,Tap2,0.107

7631,2.61E-258,-0.253124531,0.041,0.13,6.07E-254,IRI_long_14,Mthfd2l,-0.089

7632,6.27E-258,0.237129884,0.147,0.059,1.46E-253,IRI_long_14,Impact,0.088

7633,6.84E-258,0.228129871,0.193,0.092,1.59E-253,IRI_long_14,Morc3,0.101

7634,1.23E-257,-0.336531326,0.062,0.156,2.87E-253,IRI_long_14,Adk,-0.094

7635,2.07E-257,0.348663735,0.176,0.079,4.82E-253,IRI_long_14,Acp5,0.097

7636,3.65E-257,-0.297283793,0.029,0.109,8.50E-253,IRI_long_14,Echdc2,-0.08

7637,3.93E-257,-0.434565385,0.151,0.248,9.14E-253,IRI_long_14,Sod1,-0.097

7638,8.42E-257,-0.216243063,0.024,0.101,1.96E-252,IRI_long_14,Pfn2,-0.077

7639,2.93E-256,-0.345402115,0.033,0.112,6.81E-252,IRI_long_14,Fah,-0.079

7640,2.25E-255,-0.307052235,0.076,0.178,5.25E-251,IRI_long_14,Nr2f6,-0.102

7641,2.33E-255,0.265190397,0.504,0.359,5.43E-251,IRI_long_14,Serp1,0.145

7642,2.37E-255,0.313417095,0.388,0.253,5.52E-251,IRI_long_14,Sorl1,0.135

7643,1.90E-254,0.212314918,0.101,0.034,4.42E-250,IRI_long_14,Slfn4,0.067

7644,2.35E-254,0.348550505,0.193,0.096,5.47E-250,IRI_long_14,Rilpl2,0.097

7645,1.13E-253,-0.382001245,0.122,0.227,2.64E-249,IRI_long_14,Cyb5b,-0.105

7646,3.25E-253,0.232292823,0.281,0.159,7.57E-249,IRI_long_14,Tmod3,0.122

7647,5.39E-253,-0.456597609,0.106,0.196,1.25E-248,IRI_long_14,Galnt11,-0.09

7648,6.35E-253,0.272585754,0.144,0.067,1.48E-248,IRI_long_14,Rybp,0.077

7649,1.98E-252,0.258790323,0.214,0.108,4.62E-248,IRI_long_14,Crebrf,0.106

7650,2.44E-252,0.250498196,0.19,0.09,5.67E-248,IRI_long_14,Glipr2,0.1

7651,2.99E-252,0.379018298,0.4,0.284,6.96E-248,IRI_long_14,Xbp1,0.116

7652,5.71E-252,-0.250823166,0.03,0.11,1.33E-247,IRI_long_14,Hoxa7,-0.08

7653,1.61E-251,0.219259189,0.18,0.083,3.74E-247,IRI_long_14,Bmp2k,0.097

7654,1.28E-250,-0.421111883,0.114,0.22,2.98E-246,IRI_long_14,Gclc,-0.106

7655,1.86E-250,-0.262184055,0.058,0.154,4.33E-246,IRI_long_14,Arhgef12,-0.096

7656,3.25E-250,0.221605049,0.188,0.089,7.55E-246,IRI_long_14,Rara,0.099

7657,3.47E-250,0.283941529,0.388,0.255,8.07E-246,IRI_long_14,Prrc2c,0.133

7658,2.88E-249,-0.336349504,0.027,0.102,6.71E-245,IRI_long_14,Ephx2,-0.075

7659,7.33E-249,0.272409766,0.16,0.076,1.70E-244,IRI_long_14,Arrdc4,0.084

7660,7.63E-249,0.211807948,0.301,0.176,1.78E-244,IRI_long_14,Rab8a,0.125

7661,7.86E-249,0.247702824,0.338,0.208,1.83E-244,IRI_long_14,Yy1,0.13

7662,1.49E-248,0.23829029,0.193,0.096,3.46E-244,IRI_long_14,Pcna,0.097

7663,1.79E-248,-0.337572576,0.104,0.207,4.16E-244,IRI_long_14,Cltb,-0.103

7664,3.99E-248,0.29110624,0.334,0.21,9.28E-244,IRI_long_14,Zmiz1,0.124

7665,1.23E-247,0.227427745,0.498,0.352,2.87E-243,IRI_long_14,Vapa,0.146

7666,1.57E-247,0.228407743,0.263,0.146,3.65E-243,IRI_long_14,Abi1,0.117

7667,2.92E-247,0.240287609,0.201,0.099,6.80E-243,IRI_long_14,Trim25,0.102

7668,4.25E-247,-0.383061321,0.028,0.105,9.89E-243,IRI_long_14,Slc22a1,-0.077

7669,5.24E-247,0.270427348,0.289,0.17,1.22E-242,IRI_long_14,Nufip2,0.119

7670,1.12E-246,0.245008911,0.244,0.132,2.62E-242,IRI_long_14,Mthfsl,0.112

7671,1.32E-246,-0.381138215,0.072,0.162,3.07E-242,IRI_long_14,Abca3,-0.09

7672,3.63E-246,0.216077231,0.243,0.133,8.45E-242,IRI_long_14,Apobec3,0.11

7673,4.40E-245,0.228629436,0.2,0.099,1.02E-240,IRI_long_14,H2-Q4,0.101

7674,4.66E-245,-0.335724116,0.458,0.536,1.08E-240,IRI_long_14,Aes,-0.078

7675,8.68E-245,0.246327485,0.397,0.261,2.02E-240,IRI_long_14,Tprgl,0.136

7676,1.18E-244,0.212186317,0.122,0.045,2.75E-240,IRI_long_14,Rnasel,0.077

7677,2.50E-244,-0.280895718,0.034,0.115,5.82E-240,IRI_long_14,Hoxb5os,-0.081

7678,2.83E-244,-0.320545583,0.108,0.219,6.58E-240,IRI_long_14,Smagp,-0.111

7679,2.67E-243,-0.347485839,0.056,0.139,6.22E-239,IRI_long_14,Tef,-0.083

7680,9.23E-243,0.250783821,0.2,0.101,2.15E-238,IRI_long_14,Senp2,0.099

7681,9.52E-243,-0.416368057,0.357,0.434,2.21E-238,IRI_long_14,Cops9,-0.077

7682,1.35E-242,-0.335793897,0.459,0.493,3.13E-238,IRI_long_14,Mpc1,-0.034

7683,1.42E-242,0.226682148,0.171,0.079,3.30E-238,IRI_long_14,Dnase2a,0.092

7684,7.05E-242,0.286611017,0.32,0.196,1.64E-237,IRI_long_14,Nsd3,0.124

7685,1.21E-241,0.459580956,0.103,0.034,2.83E-237,IRI_long_14,Il7r,0.069

7686,1.85E-241,0.231402853,0.214,0.11,4.31E-237,IRI_long_14,Epsti1,0.104

7687,3.65E-241,0.277188482,0.347,0.224,8.48E-237,IRI_long_14,Ubxn4,0.123

7688,3.69E-241,0.22189309,0.498,0.354,8.58E-237,IRI_long_14,Rab2a,0.144

7689,7.79E-241,-0.351413765,0.093,0.194,1.81E-236,IRI_long_14,Ppa2,-0.101

7690,8.62E-241,0.255537061,0.232,0.123,2.00E-236,IRI_long_14,Sema4a,0.109

7691,9.28E-241,-0.33598466,0.156,0.267,2.16E-236,IRI_long_14,Ctnna1,-0.111

7692,1.51E-240,0.252558963,0.562,0.419,3.52E-236,IRI_long_14,Cox17,0.143

7693,1.85E-240,0.232693162,0.216,0.113,4.31E-236,IRI_long_14,Akirin1,0.103

7694,9.92E-240,-0.293937411,0.033,0.112,2.31E-235,IRI_long_14,Glod5,-0.079

7695,8.15E-239,-0.307452062,0.041,0.121,1.90E-234,IRI_long_14,Pgpep1,-0.08

7696,9.16E-239,0.22303968,0.163,0.073,2.13E-234,IRI_long_14,Lair1,0.09

7697,1.08E-238,-0.372335713,0.17,0.282,2.52E-234,IRI_long_14,Map1lc3a,-0.112

7698,2.29E-238,0.238189291,0.201,0.103,5.33E-234,IRI_long_14,Fcgr4,0.098

7699,3.36E-238,0.266908313,0.211,0.11,7.81E-234,IRI_long_14,Tug1,0.101

7700,1.56E-237,0.251285431,0.224,0.12,3.63E-233,IRI_long_14,Med13l,0.104

7701,1.59E-237,-0.360160298,0.036,0.116,3.69E-233,IRI_long_14,Pter,-0.08

7702,2.56E-237,-0.324309266,0.348,0.493,5.95E-233,IRI_long_14,Cd81,-0.145

7703,1.11E-236,0.24398874,0.536,0.395,2.57E-232,IRI_long_14,Cnbp,0.141

7704,1.21E-236,-0.218367999,0.029,0.105,2.82E-232,IRI_long_14,Cobll1,-0.076

7705,7.06E-236,0.234993135,0.247,0.137,1.64E-231,IRI_long_14,Arl8a,0.11

7706,1.41E-235,-0.339444635,0.093,0.197,3.28E-231,IRI_long_14,Selenom,-0.104

7707,4.93E-235,-0.311478412,0.029,0.105,1.15E-230,IRI_long_14,Krt18,-0.076

7708,5.39E-235,-0.374915522,0.199,0.311,1.25E-230,IRI_long_14,Ndufv1,-0.112

7709,6.62E-235,-0.378135788,0.345,0.436,1.54E-230,IRI_long_14,Ndufb3,-0.091

7710,7.43E-235,-0.221294886,0.058,0.151,1.73E-230,IRI_long_14,Spint1,-0.093

7711,6.97E-234,-0.356375438,0.204,0.313,1.62E-229,IRI_long_14,Fkbp2,-0.109

7712,7.25E-234,0.260770306,0.526,0.385,1.69E-229,IRI_long_14,Fus,0.141

7713,2.81E-233,0.23010444,0.2,0.101,6.54E-229,IRI_long_14,Plk3,0.099

7714,3.34E-233,-0.302150178,0.086,0.186,7.77E-229,IRI_long_14,Itga6,-0.1

7715,3.97E-233,-0.383925235,0.376,0.466,9.25E-229,IRI_long_14,Nop10,-0.09

7716,7.87E-233,0.303708218,0.26,0.166,1.83E-228,IRI_long_14,Naa50,0.094

7717,8.41E-233,0.214755801,0.307,0.185,1.96E-228,IRI_long_14,Taf6l,0.122

7718,1.96E-232,-0.254157762,0.049,0.137,4.56E-228,IRI_long_14,Rnf128,-0.088

7719,1.08E-231,0.243380585,0.339,0.214,2.50E-227,IRI_long_14,Derl1,0.125

7720,3.23E-231,-0.337828314,0.309,0.446,7.51E-227,IRI_long_14,Selenop,-0.137

7721,4.52E-231,-0.290233999,0.062,0.154,1.05E-226,IRI_long_14,Fuom,-0.092

7722,5.19E-231,0.229020618,0.203,0.104,1.21E-226,IRI_long_14,Zfp622,0.099

7723,5.72E-231,0.240361653,0.197,0.098,1.33E-226,IRI_long_14,Dusp16,0.099

7724,6.13E-231,-0.271000601,0.079,0.179,1.43E-226,IRI_long_14,Cd151,-0.1

7725,4.31E-230,0.204794616,0.148,0.064,1.00E-225,IRI_long_14,Gpr65,0.084

7726,1.09E-229,-0.375384753,0.216,0.325,2.53E-225,IRI_long_14,Mrpl51,-0.109

7727,2.05E-229,-0.271753146,0.034,0.109,4.76E-225,IRI_long_14,Morn2,-0.075

7728,3.75E-229,0.234355238,0.175,0.085,8.73E-225,IRI_long_14,Adam17,0.09

7729,5.69E-229,0.226040935,0.146,0.065,1.32E-224,IRI_long_14,Esco1,0.081

7730,9.98E-229,-0.293552605,0.055,0.14,2.32E-224,IRI_long_14,Ivd,-0.085

7731,1.10E-228,0.427050854,0.116,0.046,2.56E-224,IRI_long_14,B930036N10Rik,0.07

7732,3.03E-228,0.233083698,0.206,0.105,7.04E-224,IRI_long_14,Cdkn2d,0.101

7733,5.43E-228,0.235061531,0.897,0.811,1.26E-223,IRI_long_14,Rps10,0.086

