"",p_val,avg_log2FC,pct.1,pct.2,p_val_adj,cluster,gene,diff.pct
"2492",9.31984227769048e-112,0.214294390089499,0.219,0.162,2.52875280520576e-107,14days,Arhgap24,0.057
"2493",5.34351778477168e-111,-0.688821749989228,0.088,0.127,1.4498566805421e-106,14days,Myo3b,-0.039
"2494",1.98786178126312e-110,-0.36989222283172,0.16,0.18,5.39366537110122e-106,14days,Zbtb38,-0.02
"2495",3.90813055057884e-110,0.210202962663957,0.111,0.071,1.06039306228856e-105,14days,Gtf2f2,0.04
"2496",4.11810498148448e-110,0.315571583552304,0.396,0.32,1.11736542462618e-105,14days,Lrmda,0.076
"2497",1.03296221797471e-108,0.469915069858234,0.19,0.134,2.80273638603077e-104,14days,Pax2,0.056
"2498",2.05644389315617e-108,0.334885273171371,0.118,0.096,5.57974921530064e-104,14days,St3gal3,0.022
"2499",1.30430703867234e-107,-0.50296393622185,0.119,0.169,3.53897628802967e-103,14days,Mcu,-0.05
"2500",5.50183859153613e-107,0.229940379364277,0.11,0.07,1.4928138650415e-102,14days,Dnajc13,0.04
"2501",7.09424292469989e-107,0.282524361868798,0.216,0.152,1.92488093275882e-102,14days,Slc12a1,0.064
"2502",1.93438236633782e-105,0.230840797405,0.457,0.375,5.24855967458442e-101,14days,Arl15,0.082
"2503",1.42226494930815e-104,0.217035036101588,0.118,0.078,3.8590314869578e-100,14days,Cep350,0.04
"2504",3.18026206736543e-102,0.33016172213609,0.235,0.171,8.62900506738261e-98,14days,Nfat5,0.064
"2505",4.01668966448084e-102,0.413333507087516,0.204,0.163,1.08984840666359e-97,14days,Shank2,0.041
"2506",7.95633208332192e-102,0.253288850876719,0.269,0.203,2.15879158416774e-97,14days,Tead1,0.066
"2507",8.60654010298219e-101,-0.355467775853923,0.11,0.118,2.33521252614216e-96,14days,B4galnt3,-0.00799999999999999
"2508",1.01256677158461e-100,0.341575431982676,0.254,0.187,2.74739742134052e-96,14days,4930402H24Rik,0.067
"2509",1.04735669882293e-99,0.376015973816233,0.219,0.157,2.84179293091626e-95,14days,Zmynd8,0.062
"2510",1.23318437104571e-99,0.420552389975327,0.116,0.071,3.34599915395833e-95,14days,Atp11a,0.045
"2511",3.63621267944841e-99,0.342583556365799,0.303,0.233,9.86613586314737e-95,14days,Atp6v0a4,0.07
"2512",8.40473122344954e-99,0.407425898761396,0.133,0.088,2.28045572285856e-94,14days,Dmd,0.045
"2513",1.70791030799962e-98,0.232570573195661,0.125,0.081,4.63407303869536e-94,14days,Mtf1,0.044
"2514",4.24777416781744e-97,0.294823731701409,0.333,0.261,1.15254856495391e-92,14days,Syne2,0.072
"2515",6.12532226502179e-97,0.295683057221241,0.303,0.233,1.66198369016836e-92,14days,Mark2,0.07
"2516",1.07103695725982e-96,0.485935181549223,0.111,0.068,2.90604457613308e-92,14days,Tsc22d1,0.043
"2517",3.89349768886168e-96,0.313058848325663,0.128,0.081,1.05642272791884e-91,14days,Cabcoco1,0.047
"2518",1.82642092837256e-95,0.222900477842667,0.327,0.259,4.95562790495328e-91,14days,Foxp1,0.068
"2519",3.78313718879999e-95,0.235067343916009,0.118,0.078,1.0264786134371e-90,14days,Igf2r,0.04
"2520",7.26324558912116e-95,-0.410356298509458,0.142,0.169,1.97073642569624e-90,14days,Myh9,-0.027
"2521",1.24751680454918e-93,0.411877361145713,0.139,0.091,3.38488734578329e-89,14days,Camta1,0.048
"2522",3.48128511598528e-93,-0.360222575851863,0.186,0.223,9.44577090520286e-89,14days,Dip2c,-0.037
"2523",8.05439733671894e-93,-0.558916683793765,0.08,0.123,2.18539962937195e-88,14days,Snhg11,-0.043
"2524",3.14813132387786e-92,-0.225802424223227,0.098,0.102,8.5418247210778e-88,14days,Rhobtb1,-0.00399999999999999
"2525",4.57677149530979e-92,0.24088178234123,0.229,0.173,1.2418154098224e-87,14days,Rtn3,0.056
"2526",5.54325058565829e-92,-0.228597261501625,0.123,0.122,1.50405018140666e-87,14days,Smarca2,0.001
"2527",6.56170313775559e-91,-0.31861104481719,0.165,0.178,1.78038691236723e-86,14days,Pam,-0.013
"2528",1.1497493290267e-90,-0.463323443493408,0.1,0.122,3.11961485444816e-86,14days,Ankrd33b,-0.022
"2529",3.96025036374372e-90,0.272734495741593,0.133,0.089,1.07453473119458e-85,14days,Fam13b,0.044
"2530",4.2225430379399e-90,0.433753735112733,0.163,0.113,1.14570260248423e-85,14days,Zbtb16,0.05
"2531",9.72613464587217e-90,-0.45580936237426,0.12,0.149,2.6389921134645e-85,14days,Xiap,-0.029
"2532",1.74344114636708e-89,-0.445572911113177,0.125,0.142,4.73047886243781e-85,14days,Ptprm,-0.017
"2533",1.7994474921158e-89,0.37622851776513,0.239,0.182,4.8824408803578e-85,14days,Ldlrad4,0.057
"2534",1.99201236020643e-89,0.259083224754491,0.308,0.274,5.4049271369481e-85,14days,Foxo3,0.034
"2535",8.96824376521835e-89,0.242748977236251,0.128,0.09,2.43335358081669e-84,14days,Gm26904,0.038
"2536",1.30220584447375e-88,0.406475190101519,0.179,0.126,3.53327511781062e-84,14days,Gk,0.053
"2537",2.66788897850889e-88,0.349132943551085,0.244,0.183,7.23878316538817e-84,14days,Sox6,0.061
"2538",1.62207126973795e-87,-0.229386149991236,0.193,0.201,4.40116597617998e-83,14days,Ppp2r5e,-0.00800000000000001
"2539",2.56029827177643e-87,-0.430462113532094,0.122,0.141,6.946857300811e-83,14days,Rbms1,-0.019
"2540",1.04782033653368e-86,0.220783328979989,0.295,0.234,2.84305091911683e-82,14days,Fbxl17,0.061
"2541",1.2407783442098e-86,0.404792942960927,0.139,0.108,3.36660388134445e-82,14days,Sash1,0.031
"2542",5.54266004970036e-86,0.302249767885748,0.105,0.065,1.5038899512852e-81,14days,Chst9,0.04
"2543",2.83233234025078e-85,0.205748054212929,0.106,0.071,7.68496733880244e-81,14days,Cxxc5,0.035
"2544",3.2328731922518e-85,-0.373065112320339,0.086,0.11,8.77175483253682e-81,14days,Psmd11,-0.024
"2545",7.03941722647267e-85,0.394510113718178,0.106,0.068,1.91000507605883e-80,14days,Crybg1,0.038
"2546",9.44167699087695e-84,0.22188148375368,0.23,0.176,2.56181021793464e-79,14days,Nfib,0.054
"2547",1.3363750768707e-83,-0.42944669292734,0.125,0.165,3.62598649607328e-79,14days,Pdzd2,-0.04
"2548",2.82771961202354e-83,-0.398092119648304,0.125,0.177,7.67245162330347e-79,14days,Arhgap18,-0.052
"2549",3.70850662293743e-82,0.240058120777753,0.135,0.129,1.00622910200161e-77,14days,Kcnq1,0.00600000000000001
"2550",1.02127873652264e-81,0.391244758308762,0.104,0.073,2.77103559580689e-77,14days,Cyp2j13,0.031
"2551",1.20319081802482e-81,-0.446468654539818,0.11,0.126,3.26461764654673e-77,14days,Abi1,-0.016
"2552",5.24042507461103e-81,-0.41680048993508,0.074,0.103,1.42188453549421e-76,14days,Tpm3,-0.029
"2553",2.61102885544676e-80,-0.439845676281924,0.126,0.155,7.08450459348368e-76,14days,Erc1,-0.029
"2554",4.01414029758786e-80,-0.458068930416836,0.085,0.127,1.08915668694451e-75,14days,Abtb2,-0.042
"2555",5.78498101691694e-80,-0.344572950578362,0.242,0.239,1.56963889932007e-75,14days,Bmp6,0.003
"2556",8.32536482603156e-80,-0.541272354091748,0.102,0.119,2.25892123824714e-75,14days,Mast2,-0.017
"2557",5.74349528327043e-79,0.23667835994556,0.282,0.223,1.55838257520976e-74,14days,Chchd3,0.059
"2558",1.82975921352514e-78,0.239183683856239,0.122,0.082,4.96468567405776e-74,14days,Zc3h14,0.04
"2559",5.26476099290986e-78,0.454726919979584,0.142,0.111,1.42848760020623e-73,14days,Ccnd3,0.031
"2560",5.8061420513315e-78,0.562916959728594,0.134,0.091,1.57538052278778e-73,14days,Slc8a1,0.043
"2561",1.23706565966386e-77,0.340844619581246,0.11,0.082,3.35653025436595e-73,14days,Edem3,0.028
"2562",1.51109299310333e-77,0.373849811125258,0.175,0.132,4.10004861818727e-73,14days,Tns3,0.043
"2563",1.9124015964818e-77,0.207651747209799,0.485,0.416,5.18891925173406e-73,14days,Nedd4l,0.069
"2564",2.07105653121284e-77,0.273239292045384,0.102,0.064,5.6193976861398e-73,14days,Esr1,0.038
"2565",6.11355977953134e-77,0.284985218665605,0.263,0.204,1.65879217498024e-72,14days,Gbf1,0.059
"2566",1.11856178033085e-76,-0.365454797348786,0.176,0.229,3.0349936785717e-72,14days,Spred2,-0.053
"2567",2.50481456686183e-76,0.245167469225492,0.102,0.066,6.7963133642662e-72,14days,Pign,0.036
"2568",4.5871966009804e-76,-0.427142182573043,0.113,0.155,1.24464405374401e-71,14days,Eps8,-0.042
"2569",2.86099121340559e-75,0.272478795868774,0.1,0.064,7.76272745933338e-71,14days,Gm44077,0.036
"2570",3.00027442510156e-75,-0.323549097302703,0.102,0.107,8.14064459762807e-71,14days,Gm15218,-0.005
"2571",8.68867488483771e-75,-0.41823937799791,0.128,0.161,2.35749815650302e-70,14days,Wdr72,-0.033
"2572",1.06750180347905e-74,-0.424931628871211,0.073,0.102,2.89645264337971e-70,14days,Itgb1,-0.029
"2573",9.85642153114273e-74,-0.236409519513008,0.177,0.176,2.67434285404496e-69,14days,Agps,0.001
"2574",1.26407603652818e-73,0.305923706503904,0.103,0.08,3.42981750991192e-69,14days,Fat1,0.023
"2575",1.45437021133972e-73,0.251564605180468,0.293,0.234,3.94614269442807e-69,14days,Ppm1h,0.059
"2576",6.4503187552521e-73,-0.399012706020894,0.207,0.246,1.75016498786255e-68,14days,Pakap,-0.039
"2577",9.8270465950329e-73,0.331223318269659,0.114,0.075,2.66637255263028e-68,14days,Cnnm2,0.039
"2578",2.07528373551738e-72,0.249252215334636,0.146,0.102,5.6308673595793e-68,14days,Zhx2,0.044
"2579",7.58509254134818e-72,0.272589409956662,0.264,0.207,2.058063159244e-67,14days,Tanc2,0.057
"2580",9.57104764455131e-72,0.298330888042409,0.152,0.107,2.59691235739611e-67,14days,Sipa1l3,0.045
"2581",3.62468356416969e-71,0.260502475000744,0.132,0.091,9.83485391466162e-67,14days,Hdac8,0.041
"2582",1.39692995770561e-70,-0.402818782424546,0.08,0.12,3.79029005424263e-66,14days,Pik3c2g,-0.04
"2583",1.46206620533553e-70,-0.466950461788381,0.121,0.156,3.96702423493689e-66,14days,Dock4,-0.035
"2584",1.63643123549799e-70,0.346719304934415,0.195,0.149,4.4401288712767e-66,14days,Eri3,0.046
"2585",1.91771787286243e-70,0.3406908094488,0.137,0.095,5.20334390443762e-66,14days,Hnf1aos1,0.042
"2586",1.93876607975688e-70,0.35358253742327,0.162,0.117,5.26045400420433e-66,14days,Dnmt3a,0.045
"2587",5.50439706131479e-70,0.224251927896817,0.107,0.072,1.49350805464654e-65,14days,Upp2,0.035
"2588",1.14084351620623e-69,-0.405709956206595,0.123,0.138,3.09545071252237e-65,14days,Hnrnpr,-0.015
"2589",1.61657284784877e-69,-0.242644753478473,0.113,0.11,4.38624710806807e-65,14days,Acox1,0.003
"2590",3.00404979827126e-69,0.23246442013318,0.38,0.317,8.1508883176494e-65,14days,Kansl1,0.063
"2591",4.12075006148063e-69,0.483379852461074,0.101,0.081,1.11808311418154e-64,14days,Sgcz,0.02
"2592",1.06895792081556e-68,0.264005482085029,0.206,0.157,2.90040352654886e-64,14days,Il7,0.049
"2593",1.33617028318938e-68,0.226701826515576,0.329,0.269,3.62543082937774e-64,14days,Auts2,0.06
"2594",1.35617044345165e-68,0.384066131241297,0.113,0.077,3.67969726421737e-64,14days,Cyfip2,0.036
"2595",4.77960260436934e-68,0.320874577717426,0.133,0.092,1.29684957464353e-63,14days,Ogdh,0.041
"2596",9.7415323040459e-68,-0.336592686828546,0.131,0.157,2.64316996005677e-63,14days,Erc2,-0.026
"2597",1.09945992496345e-67,0.208046424195157,0.221,0.173,2.98316461440332e-63,14days,Slc13a1,0.048
"2598",2.94750724473983e-67,0.346752890390849,0.116,0.084,7.99747140715258e-63,14days,Ophn1,0.032
"2599",9.01396700495219e-67,-0.41886449965274,0.069,0.103,2.44575966745368e-62,14days,Ptk2b,-0.034
"2600",1.46452171914346e-66,0.213743494479759,0.213,0.162,3.97368678055196e-62,14days,Cadm2,0.051
"2601",3.29075911891258e-66,0.202198539934817,0.132,0.093,8.92881671734551e-62,14days,Trp53bp1,0.039
"2602",4.87407552589817e-66,-0.421806717345242,0.098,0.123,1.32248291244195e-61,14days,Chka,-0.025
"2603",7.66245185585494e-66,0.284633584654975,0.127,0.087,2.07905306204912e-61,14days,Smad6,0.04
"2604",1.72445237759602e-65,-0.335060512945335,0.14,0.151,4.67895663613129e-61,14days,Hipk2,-0.011
"2605",2.90087467410935e-65,-0.309302072770703,0.131,0.152,7.87094325326089e-61,14days,Taf15,-0.021
"2606",3.36579835691446e-65,0.263113639505297,0.317,0.259,9.13242068181601e-61,14days,Farp1,0.058
"2607",5.4280784604911e-65,0.381114712612137,0.172,0.131,1.47280052868505e-60,14days,Stox2,0.041
"2608",8.73883999679681e-65,0.314876573738855,0.124,0.085,2.37110945633088e-60,14days,Ephb2,0.039
"2609",2.4740590978364e-64,-0.343088043174374,0.098,0.125,6.71286455015951e-60,14days,Sept2,-0.027
"2610",3.64808975788652e-64,0.369370124814592,0.151,0.112,9.89836194007349e-60,14days,Efhd1,0.039
"2611",5.7527025938932e-64,0.317617999503239,0.184,0.138,1.56088079480104e-59,14days,Pde8a,0.046
"2612",6.91072768711587e-64,0.201267368776541,0.269,0.216,1.87508774334515e-59,14days,P3h2,0.053
"2613",7.74784631739861e-64,-0.399280523578864,0.107,0.142,2.10222314129977e-59,14days,Map4,-0.035
"2614",2.23289338533284e-63,-0.550019500222531,0.083,0.102,6.05850962242359e-59,14days,Plpp3,-0.019
"2615",7.34916583058691e-63,0.332008069294923,0.143,0.104,1.99404916481315e-58,14days,Ccdc50,0.039
"2616",1.12948002937339e-62,0.251476484973312,0.14,0.099,3.06461816369882e-58,14days,Epb41l4a,0.041
"2617",2.4928490467208e-62,0.25634858136304,0.255,0.201,6.76384731846754e-58,14days,Fam193a,0.054
"2618",6.68807125312758e-62,0.386910491841076,0.161,0.119,1.81467437311111e-57,14days,Cadps2,0.042
"2619",1.58772472565508e-61,0.225354781768642,0.16,0.12,4.30797349811993e-57,14days,Tnfaip8,0.04
"2620",2.27395624690147e-61,0.215283494660238,0.124,0.087,6.16992548471775e-57,14days,Pibf1,0.037
"2621",6.26185226912967e-61,0.296912558185859,0.106,0.078,1.69902837618295e-56,14days,Acnat1,0.028
"2622",3.0668937694701e-60,0.207805231722879,0.11,0.076,8.32140286470322e-56,14days,Nectin1,0.034
"2623",5.61166235893033e-60,0.307289694946901,0.155,0.119,1.52261234784857e-55,14days,Prdm16,0.036
"2624",6.09231701059112e-60,0.271949186501809,0.212,0.164,1.65302837448369e-55,14days,Kcnq1ot1,0.048
"2625",1.3471170991952e-59,-0.368514448111765,0.081,0.102,3.65513282524634e-55,14days,Gm37245,-0.021
"2626",1.45560555694789e-59,0.314664246863305,0.179,0.135,3.9494945576667e-55,14days,Fyb2,0.044
"2627",1.79903822614824e-59,0.346626348377759,0.128,0.093,4.88133041900803e-55,14days,Stk32b,0.035
"2628",1.92510687788948e-59,0.228887461440298,0.171,0.131,5.22339249177752e-55,14days,Gng12,0.04
"2629",6.69863239757169e-59,0.30082079544128,0.221,0.173,1.81753992843313e-54,14days,Myo9a,0.048
"2630",6.32750624934407e-58,0.234927343659098,0.32,0.265,1.71684227063453e-53,14days,Nfia,0.055
"2631",9.99821036928355e-58,-0.428885585382928,0.108,0.142,2.71281441949771e-53,14days,Nrg1,-0.034
"2632",1.49798161578286e-57,0.354411909379126,0.108,0.081,4.06447351810363e-53,14days,Stxbp6,0.027
"2633",2.45665753699015e-57,0.291783301651746,0.11,0.091,6.66564889511536e-53,14days,Satb2,0.019
"2634",5.40460645276744e-57,0.314185970128211,0.14,0.102,1.46643186882939e-52,14days,Susd6,0.038
"2635",1.05156660787043e-56,-0.340125320673766,0.099,0.124,2.85321567713485e-52,14days,Btaf1,-0.025
"2636",3.70531896962642e-56,0.241353581955194,0.286,0.233,1.00536419602874e-51,14days,Kdm2a,0.053
"2637",1.06756861934974e-55,0.33174371008521,0.123,0.097,2.89663393488166e-51,14days,Xylt1,0.026
"2638",5.01140117219911e-55,-0.374496163451848,0.1,0.134,1.35974348005278e-50,14days,Cadm1,-0.034
"2639",8.77703875005865e-55,0.324059456917323,0.115,0.081,2.38147392405341e-50,14days,Nt5c2,0.034
"2640",4.10402451184262e-54,-0.395291570196058,0.112,0.134,1.11354497079826e-49,14days,Lims1,-0.022
"2641",5.01373235855277e-54,-0.338729058687689,0.118,0.157,1.36037600084612e-49,14days,Dock9,-0.039
"2642",1.87276633407967e-53,0.294351622180201,0.233,0.199,5.08137689425838e-49,14days,Acsm1,0.034
"2643",3.26304816847939e-53,0.257253336868852,0.24,0.192,8.85362859553512e-49,14days,Eif4g3,0.048
"2644",4.15263686101258e-53,-0.352370031784466,0.08,0.109,1.12673495949854e-48,14days,Ppp2r2a,-0.029
"2645",4.84649605667656e-53,0.321404769879361,0.103,0.071,1.31499977505805e-48,14days,Tenm2,0.032
"2646",1.26972695522301e-52,0.261138231357734,0.172,0.152,3.44515014760659e-48,14days,Kifc3,0.02
"2647",1.30406826249166e-52,0.275677620461765,0.119,0.084,3.53832841661862e-48,14days,Kmt2d,0.035
"2648",2.05249980323918e-52,0.222696006546943,0.144,0.107,5.56904771612887e-48,14days,Bicra,0.037
"2649",2.05739270208618e-52,0.313532753922362,0.112,0.08,5.58232361857044e-48,14days,Itgb8,0.032
"2650",2.48048457232323e-52,0.317926414127429,0.132,0.096,6.73029879008463e-48,14days,Tfcp2l1,0.036
"2651",5.68821292563113e-52,0.23254447421539,0.25,0.202,1.5433828131115e-47,14days,Plekha7,0.048
"2652",7.03984235983701e-52,-0.32557017899026,0.124,0.15,1.91012042749458e-47,14days,Med13,-0.026
"2653",8.79500994424468e-52,0.28226605007395,0.17,0.129,2.38635004817191e-47,14days,Nudt4,0.041
"2654",4.37427460267141e-51,0.248954868271635,0.102,0.07,1.18687192794283e-46,14days,Gm27017,0.032
"2655",7.19537651269382e-51,0.244653834855233,0.267,0.218,1.95232150918921e-46,14days,Setbp1,0.049
"2656",9.18137575065685e-51,-0.322574100838856,0.089,0.112,2.49118268242572e-46,14days,Srsf10,-0.023
"2657",2.04773289481793e-49,-0.218161290903675,0.16,0.154,5.55611366350948e-45,14days,Tcf4,0.00600000000000001
"2658",6.8332178412069e-49,-0.331453812944163,0.114,0.146,1.85405699685467e-44,14days,Sorbs1,-0.032
"2659",6.98665735235493e-49,-0.322858382533677,0.09,0.111,1.89568973941446e-44,14days,Camk2d,-0.021
"2660",1.22664361350099e-48,-0.245980017058975,0.101,0.107,3.32825211651223e-44,14days,Tshz2,-0.00599999999999999
"2661",4.63716887744042e-48,0.298143382173171,0.126,0.098,1.25820303151591e-43,14days,Galnt18,0.028
"2662",4.89413000975939e-48,-0.207263045053664,0.1,0.105,1.32792429554801e-43,14days,Rassf3,-0.00499999999999999
"2663",7.3209532686229e-48,0.223733997029065,0.153,0.117,1.98639425037545e-43,14days,Col4a4,0.036
"2664",8.36517217363659e-48,0.254445820846653,0.104,0.073,2.26972216587282e-43,14days,Tiam1,0.031
"2665",4.17467292283537e-47,-0.216632851242679,0.11,0.119,1.13271400415292e-42,14days,Phyhipl,-0.009
"2666",4.99940334641037e-47,0.252761026162224,0.181,0.14,1.35648810998153e-42,14days,Ankrd17,0.041
"2667",6.46794811973608e-47,0.288450375901495,0.146,0.114,1.75494836332799e-42,14days,Hivep1,0.032
"2668",1.29480776126714e-46,0.208817466347356,0.314,0.295,3.51320189864613e-42,14days,Ghr,0.019
"2669",3.57304786021772e-46,0.22405143803659,0.121,0.089,9.69475075912873e-42,14days,Gm42477,0.032
"2670",4.41938418537028e-46,-0.307287909519002,0.085,0.117,1.19911151101652e-41,14days,Dhdds,-0.032
"2671",8.71131960768795e-46,-0.320947885837066,0.09,0.12,2.36364234915397e-41,14days,Lrig2,-0.03
"2672",9.68599167118635e-46,0.224156971453695,0.186,0.176,2.62810012014299e-41,14days,Prkca,0.01
"2673",7.37225999933813e-45,0.234117891444101,0.177,0.138,2.00031530562042e-40,14days,Epb41l5,0.039
"2674",1.66776881104187e-44,-0.313119540534198,0.113,0.143,4.5251571149999e-40,14days,Itgb6,-0.03
"2675",7.56910445162305e-44,0.223734936986671,0.306,0.258,2.05372511085888e-39,14days,Ptprj,0.048
"2676",1.32950300319357e-43,-0.345871766440374,0.071,0.1,3.60734049856512e-39,14days,Sept11,-0.029
"2677",3.03955632399152e-43,0.222368130627181,0.1,0.072,8.24722817388618e-39,14days,Ssbp3,0.028
"2678",4.04376643812648e-43,-0.213501725912186,0.143,0.157,1.09719514765686e-38,14days,Zfp697,-0.014
"2679",8.58714845258192e-43,0.202266111053871,0.111,0.081,2.32995098963905e-38,14days,Sbno2,0.03
"2680",3.01843919340284e-42,0.221322869871105,0.156,0.12,8.18993106345991e-38,14days,Gm26542,0.036
"2681",1.60589590943087e-41,0.24847000433425,0.122,0.091,4.35727737105878e-37,14days,2610507B11Rik,0.031
"2682",1.04854961034893e-40,-0.229715250892536,0.183,0.204,2.84502965775974e-36,14days,Tbl1xr1,-0.021
"2683",2.61291150093814e-40,0.294156808445048,0.175,0.14,7.08961277549547e-36,14days,Arhgap6,0.035
"2684",3.05900291202951e-40,0.417317322170531,0.108,0.083,8.29999260120966e-36,14days,Frmpd4,0.025
"2685",4.00001778577523e-40,-0.293905977531755,0.089,0.12,1.08532482581439e-35,14days,Pvr,-0.031
"2686",5.96122475861634e-40,-0.266320200244685,0.087,0.105,1.61745911375537e-35,14days,Slc25a36,-0.018
"2687",2.65034146825447e-39,0.211961369217932,0.113,0.084,7.19117150581487e-35,14days,Celsr1,0.029
"2688",2.66725401512107e-39,0.259440016818717,0.143,0.111,7.237060319228e-35,14days,AC154546.2,0.032
"2689",3.00924103782729e-39,0.225570436753872,0.133,0.101,8.16497370793677e-35,14days,Ston2,0.032
"2690",3.04626131093205e-39,-0.268719611443733,0.136,0.16,8.26542081495192e-35,14days,Mtmr12,-0.024
"2691",3.98322211059335e-39,0.244092221419378,0.109,0.081,1.08076765526729e-34,14days,Mboat2,0.028
"2692",5.18707112940339e-39,-0.235729444440371,0.075,0.101,1.40740800954102e-34,14days,Plekhg1,-0.026
"2693",6.60266739155257e-39,-0.288619405612348,0.084,0.114,1.79150174334996e-34,14days,Gatad2a,-0.03
"2694",1.01353077137872e-38,0.221813357778243,0.151,0.135,2.75001304198188e-34,14days,Mapk4,0.016
"2695",1.98364338296142e-38,-0.28298480393759,0.099,0.126,5.38221959098923e-34,14days,Ubap1,-0.027
"2696",2.23801064741959e-38,-0.410368472881713,0.095,0.117,6.07239428964358e-34,14days,Slc18a1,-0.022
"2697",1.38346009801633e-37,-0.292954184656919,0.104,0.131,3.75374228394771e-33,14days,Yap1,-0.027
"2698",1.85817962558463e-37,-0.256927246264096,0.1,0.118,5.04179877809879e-33,14days,Erbin,-0.018
"2699",6.77345845902647e-37,0.257822380101,0.132,0.106,1.83784248368765e-32,14days,Sema3c,0.026
"2700",8.96892491674173e-37,-0.279619974288519,0.111,0.139,2.43353839765953e-32,14days,Nhsl1,-0.028
"2701",9.45733926535421e-37,0.228662758555192,0.202,0.165,2.56605986286856e-32,14days,Vti1a,0.037
"2702",2.40437597276949e-36,-0.266205430832649,0.183,0.2,6.52379332691546e-32,14days,Large1,-0.017
"2703",3.26759385625973e-36,-0.262928270093754,0.119,0.144,8.86596241018953e-32,14days,D630045J12Rik,-0.025
"2704",8.54113517214641e-36,0.273585561311684,0.181,0.147,2.31746620625849e-31,14days,Kcnk5,0.034
"2705",1.13982127373221e-35,0.258065469610639,0.11,0.082,3.0926770620176e-31,14days,Hnf4a,0.028
"2706",1.23834578857468e-35,-0.278027245343613,0.124,0.153,3.36000362813969e-31,14days,Rab11fip5,-0.029
"2707",1.8461389832325e-35,0.251636033675412,0.174,0.142,5.00912890320474e-31,14days,Slc47a1,0.032
"2708",2.89417061256723e-35,0.244845864135834,0.138,0.107,7.85275312307868e-31,14days,Snx6,0.031
"2709",3.40819128972366e-35,-0.287500359357469,0.125,0.157,9.2474454264072e-31,14days,Arhgap10,-0.032
"2710",1.50669402662439e-34,0.21801359473289,0.138,0.107,4.08811290243995e-30,14days,Kmt2e,0.031
"2711",4.86029997041275e-34,0.286410322402188,0.242,0.215,1.31874519097209e-29,14days,Wnk1,0.027
"2712",6.22870997372137e-34,0.213988024693494,0.108,0.082,1.69003587716982e-29,14days,Arhgap39,0.026
"2713",1.00242272006128e-33,0.210041093186135,0.148,0.127,2.71987356634227e-29,14days,Slc45a4,0.021
"2714",1.92262595491909e-33,-0.291080355056925,0.086,0.108,5.21666100348196e-29,14days,Dennd5b,-0.022
"2715",2.45332651467199e-33,-0.279639685627399,0.089,0.117,6.65661083225952e-29,14days,C330002G04Rik,-0.028
"2716",2.73221029747064e-33,-0.268408854909617,0.114,0.139,7.41330620012709e-29,14days,Zfp407,-0.025
"2717",4.06784183173218e-33,-0.233956389054555,0.116,0.128,1.10372752420389e-28,14days,Gm26561,-0.012
"2718",5.24318115997137e-33,0.217205122450296,0.163,0.131,1.42263234413503e-28,14days,Cbfa2t2,0.032
"2719",8.65712799973208e-33,0.24422847887401,0.143,0.116,2.34893854016731e-28,14days,Pawr,0.027
"2720",1.77842184432133e-32,-0.25023410611755,0.114,0.137,4.82539199019705e-28,14days,Ankib1,-0.023
"2721",8.1377331605962e-32,0.245485381904338,0.118,0.094,2.20801113846457e-27,14days,Stxbp2,0.024
"2722",1.67735913256388e-31,-0.322433897948029,0.078,0.103,4.55117853438559e-27,14days,Fam13a,-0.025
"2723",2.04491020890518e-31,-0.229106965583323,0.163,0.184,5.54845486982243e-27,14days,Atp6v1h,-0.021
"2724",2.51725361863921e-31,-0.212747797705713,0.165,0.178,6.83006424345376e-27,14days,Nlk,-0.013
"2725",5.19043695715881e-31,0.253129000154603,0.115,0.094,1.4083212595859e-26,14days,Ccdc148,0.021
"2726",8.91539172618464e-31,0.255390997649599,0.136,0.108,2.41901323706568e-26,14days,Nr3c2,0.028
"2727",1.40617239938613e-30,0.248894817551595,0.135,0.115,3.81536757125438e-26,14days,Ntn4,0.02
"2728",2.7247998869269e-30,0.205530351091789,0.183,0.151,7.39319953319877e-26,14days,Gigyf2,0.032
"2729",1.00746727429622e-29,0.227697972723789,0.133,0.107,2.73356095534793e-25,14days,Slc12a6,0.026
"2730",3.4885231505556e-29,-0.240512900678054,0.127,0.136,9.46540986440252e-25,14days,Adgrl2,-0.00900000000000001
"2731",5.88739895219617e-29,0.216374803767381,0.131,0.104,1.59742795769939e-24,14days,Mitf,0.027
"2732",6.32978674757765e-29,0.234501173433299,0.123,0.099,1.71746103822024e-24,14days,Rin2,0.024
"2733",1.67194448077578e-28,-0.220500864328014,0.133,0.153,4.53648695968893e-24,14days,Dnajc1,-0.02
"2734",2.73524420587616e-28,-0.241685726291628,0.102,0.128,7.42153810380379e-24,14days,Cubn,-0.026
"2735",2.81045431951896e-28,-0.240648243077949,0.113,0.139,7.6256057051508e-24,14days,Sfmbt1,-0.026
"2736",4.84100245509752e-28,-0.249360277560692,0.077,0.1,1.31350919614161e-23,14days,Arhgap32,-0.023
"2737",1.6136541193492e-27,-0.200651822352018,0.122,0.136,4.37832772203017e-23,14days,Exoc6b,-0.014
"2738",3.7352340207114e-27,-0.252253681990676,0.09,0.111,1.01348104683962e-22,14days,Fndc3a,-0.021
"2739",2.32741746088641e-25,0.202557602149609,0.142,0.125,6.31498179662309e-21,14days,Veph1,0.017
