"",p_val,avg_log2FC,pct.1,pct.2,p_val_adj,cluster,gene,diff.pct
"243",0,0.228515215065013,0.271,0.131,0,UUO,Serpinf2,0.14
"244",0,0.22803216804139,0.908,0.777,0,UUO,Rpl8,0.131
"245",0,0.227558504810267,0.685,0.514,0,UUO,Cyba,0.171
"246",0,0.226748553192859,0.247,0.117,0,UUO,Msn,0.13
"247",0,0.226446617186459,0.993,0.872,0,UUO,mt-Co2,0.121
"248",0,0.226408771831269,0.731,0.585,0,UUO,Ubb,0.146
"249",0,0.225855126457492,0.858,0.742,0,UUO,Gpx4,0.116
"250",0,0.225808485085119,0.564,0.434,0,UUO,Cfl1,0.13
"251",0,0.225768652852804,0.892,0.73,0,UUO,Rpl36a,0.162
"252",0,0.225353329587451,0.378,0.237,0,UUO,Acaa1b,0.141
"253",0,0.224959604665167,0.369,0.231,0,UUO,Cisd3,0.138
"254",0,0.22475419531039,0.586,0.407,0,UUO,Cyp4b1,0.179
"255",0,0.224596624780366,0.431,0.275,0,UUO,Fkbp1a,0.156
"256",0,0.224210074597935,0.11,0.021,0,UUO,Gimap3,0.089
"257",0,0.22399566250115,0.505,0.346,0,UUO,Polr1d,0.159
"258",0,0.223950379280354,0.56,0.393,0,UUO,Scand1,0.167
"259",0,0.223548412245082,0.77,0.601,0,UUO,Naca,0.169
"260",0,0.223538222261586,0.606,0.444,0,UUO,Cox7a2l,0.162
"261",0,0.223097171846254,0.285,0.152,0,UUO,Fgfr1op2,0.133
"262",0,0.223094980095448,0.53,0.372,0,UUO,Mien1,0.158
"263",0,0.222557545738678,0.617,0.531,0,UUO,Zbtb20,0.086
"264",0,0.222349006143548,0.201,0.074,0,UUO,Smlr1,0.127
"265",0,0.221416740650789,0.756,0.658,0,UUO,Chpt1,0.098
"266",0,0.220730965573761,0.172,0.071,0,UUO,Ttr,0.101
"267",0,0.220163405031354,0.877,0.725,0,UUO,Rps26,0.152
"268",0,0.220093544425664,0.738,0.581,0,UUO,H2afj,0.157
"269",0,0.219424514294876,0.869,0.719,0,UUO,Ybx1,0.15
